ID,v1,v2
3012,ham,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...
3013,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
3015,ham,Wat happened to the cruise thing
3016,ham,ÌÏ log off 4 wat. It's sdryb8i
3017,ham,You busy or can I come by at some point and figure out what we're doing tomorrow
3018,ham,"Just looked it up and addie goes back Monday, sucks to be her"
3019,ham,No probs hon! How u doinat the mo?
3020,ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '"
3021,ham,What is important is that you prevent dehydration by giving her enough fluids
3022,ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
3023,ham,"\HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!\"""""
3024,ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.
3025,ham,Then we wait 4 u lor... No need 2 feel bad lar...
3026,ham,K..k..any special today?
3027,ham,So that means you still think of teju
3028,ham,"Wait, do you know if wesleys in town? I bet she does hella drugs!"
3029,ham,"When you just put in the + sign, choose my number and the pin will show. Right?"
3032,ham,Ok ill tell the company
3033,spam,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
3034,spam,Last chance 2 claim ur å£150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. å£3.00 Sub. 16 . Remove txt X or STOP
3037,ham,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
3039,ham,"Happy or sad , one thing about past is- \Its no more\"" GOOD MORNING :-):-)."""
3040,spam,"URGENT! Your mobile was awarded a å£1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
3042,ham,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word"
3044,ham,Bring home some Wendy =D
3045,ham,K:)k.are you in college?
3046,ham,"Yo, you around? Just got my car back"
3047,ham,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.
3048,ham,Realy sorry-i don't recognise this number and am now confused :) who r u please?! 
3050,ham,"It could work, we'll reach a consensus at the next meeting"
3052,ham,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke
3053,ham,Friends that u can stay on fb chat with
3054,ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around"
3057,ham,Can Ì_ call me at 10:10 to make sure dat i've woken up...
3058,ham,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ..."
3059,ham,ÌÏ neva tell me how i noe... I'm not at home in da aft wat... 
3060,ham,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me"
3061,ham,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!"
3063,ham,Then Ì_ ask dad to pick Ì_ up lar... ÌÏ wan 2 stay until 6 meh...
3065,ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
3066,ham,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week
3067,ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.
3068,ham,Lol its ok I didn't remember til last nite
3069,spam,Urgent Please call 09066612661 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ÛÏ
3070,ham,Noooooooo please. Last thing I need is stress. For once in your life be fair.
3071,ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
3072,ham,LOL ... No just was busy
3073,ham,Sorry. || mail? || 
3074,ham,Ok. She'll be ok. I guess
3077,ham,"Haha, just what I was thinkin"
3078,ham,The battery is for mr adewale my uncle. Aka Egbon
3079,ham,"Yup, leaving right now, be back soon"
3080,ham,O we cant see if we can join denis and mina? Or does denis want alone time
3081,ham,Oh yeah clearly it's my fault
3082,ham,Will Ì_ b going to esplanade fr home?
3084,ham,That one week leave i put know that time. Why.
3085,ham,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?"
3086,spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 å£1.50perWKsub
3088,ham,"Sorry, I'll call later"
3090,spam,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
3091,spam,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Callså£1/minmoremobsEMSPOBox45PO139WA
3092,ham,You'd like that wouldn't you? Jerk!
3093,spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
3094,ham,"Sir, i am waiting for your call, once free please call me."
3095,ham,here is my new address -apples&pairs&all that malarky
3097,ham,Yo guess what I just dropped
3098,spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
3099,ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
3103,spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY å£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
3104,ham,Great. So should i send you my account number.
3105,ham,Ard 4 lor...
3106,ham,Ard 530 lor. I ok then message Ì_ lor.
3107,spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
3108,ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
3110,spam,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL"
3111,ham,U still going to the mall?
3113,ham,:) 
3114,ham,Are you willing to go for apps class.
3115,ham, &lt;#&gt;  in mca. But not conform.
3116,ham,Ok i am on the way to home hi hi
3117,ham,How will I creep on you now? ;_;
3119,ham,"Call me. I m unable to cal. Lets meet bhaskar, and deep"
3121,spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
3123,ham,"Sir, Waiting for your mail."
3124,ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more"
3125,ham,But i'll b going 2 sch on mon. My sis need 2 take smth.
3126,ham,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.
3128,ham,Apo all other are mokka players only
3129,ham,Tell me they're female :V how're you throwing in? We're deciding what all to get now
3130,ham,Don no da:)whats you plan?
3133,ham,S:)no competition for him.
3134,ham,Ok lor...
3135,ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
3136,spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, å£500 Cash or å£100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
3137,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ 
3138,ham,"\Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\"""""
3139,ham,You are a very very very very bad girl. Or lady.
3140,ham,Oh oh... Den muz change plan liao... Go back have to yan jiu again...
3141,ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
3142,ham,Ok. Me watching tv too.
3143,spam,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
3144,ham,I want  &lt;#&gt;  rs da:)do you have it?
3147,ham,"Sorry battery died, yeah I'm here"
3148,ham,"Haha, that was the first person I was gonna ask"
3149,ham,They finally came to fix the ceiling.
3151,ham,Hi. I'm sorry i missed your call. Can you pls call back.
3152,ham,Convey my regards to him
3153,ham,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?"
3154,spam,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!"
3155,ham,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin..."
3159,ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
3160,ham,Wewa is 130. Iriver 255. All 128 mb.
3161,ham,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*
3163,ham,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down
3164,ham,Have your lunch and come quickly and open the door:)
3165,spam,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary
3166,ham,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever...."
3167,ham,"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"""
3169,ham,Good. No swimsuit allowed :)
3170,ham,"Û_ we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon \""ham"""
3175,ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
3177,ham,Cos darren say Ì_ considering mah so i ask Ì_...
3178,ham,Idea will soon get converted to live:)
3179,ham,I'm in a movie. Call me 4 wat?
3180,ham,Gud mrng dear hav a nice day
3181,ham,Mum not going robinson already.
3182,ham,In which place do you want da.
3183,spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
3184,ham,What * u wearing?
3185,spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
3186,ham,Love it! I want to flood that pretty pussy with cum...
3187,ham,Can i meet Ì_ at 5.. As 4 where depends on where Ì_ wan 2 in lor..
3188,ham,"Haha... Sounds crazy, dunno can tahan anot..."
3189,spam,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just å£1.50 per wk 2 opt out send STOP 08452810071 16
3190,ham,I dont thnk its a wrong calling between us
3191,ham,Yup no more already... Thanx 4 printing n handing it up.
3192,ham,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu"
3194,ham,"Yes obviously, but you are the eggs-pert and the potato headÛ_ Speak soon! "
3195,spam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
3196,ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
3197,ham,"Aight, let me know when you're gonna be around usf"
3199,ham,How much r Ì_ willing to pay?
3202,ham,Am in gobi arts college
3204,ham,Dear where you. Call me
3205,ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day
3206,spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
3207,ham,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol
3209,ham,WHORE YOU ARE UNBELIEVABLE.
3210,ham,Shall i start from hear.
3212,ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too."
3213,ham,Yup
3214,ham,Yesterday its with me only . Now am going home.
3215,spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
3216,ham,Sorry i missed your call. Can you please call back.
3217,ham,Then u go back urself lor...
3219,ham,Okie
3220,ham,Finally the match heading towards draw as your prediction.
3222,ham,have got * few things to do. may be in * pub later.
3224,ham,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?
