index,Name,Platform,Year_of_Release,Genre,Publisher,JP_Sales,Critic_Score,Critic_Count,Global_Sales
5052,Mobile Suit Gundam: Extreme VS Full Boost,PS3,2014.0,Fighting,Namco Bandai Games,0.38,,,0.38
3286,Robotech: Battlecry,PS2,2002.0,Shooter,TDK Mediactive,0.0,72.0,20.0,0.61
5139,Shin Megami Tensei II,SNES,1994.0,Role-Playing,Atlus,0.37,,,0.37
9723,Gundam Breaker 3,PSV,2016.0,Action,Namco Bandai Games,0.12,,,0.12
10386,Viewtiful Joe: Double Trouble!,DS,2005.0,Action,Capcom,0.01,,,0.11
12373,The King of Route 66,PS2,2003.0,Racing,Sega,0.0,57.0,21.0,0.06
7146,Momotarou Dentetsu 15,PS2,2005.0,Misc,Hudson Soft,0.22,,,0.22
7242,NCAA Basketball 09,X360,2008.0,Sports,Electronic Arts,0.0,70.0,23.0,0.22
12039,Let's Ride! Dreamer,GBA,2005.0,Adventure,DTP Entertainment,0.0,,,0.07
8204,EyeToy: Kinetic,PS2,2005.0,Sports,Sony Computer Entertainment,0.0,78.0,32.0,0.17
9756,Chase: Hollywood Stunt Driver,XB,2002.0,Racing,BAM! Entertainment,0.0,60.0,14.0,0.12
5152,Marvel: Ultimate Alliance,PSP,2006.0,Role-Playing,Activision,0.0,81.0,19.0,0.37
430,Enter the Matrix,PS2,2003.0,Action,Atari,0.09,62.0,30.0,3.18
3554,The Incredible Hulk,GBA,2003.0,Action,Universal Interactive,0.0,,,0.56
333,Mario & Sonic at the London 2012 Olympic Games,Wii,2011.0,Sports,Sega,0.27,,,3.72
11105,World Championship Games: A Track & Field Event,DS,2008.0,Sports,Ghostlight,0.0,,,0.09
14024,Garfield: The Search for Pooky,GBA,2003.0,Platform,Game Factory,0.0,,,0.04
1867,Need for Speed: ProStreet,Wii,2007.0,Racing,Electronic Arts,0.0,61.0,16.0,1.1
4964,Wario Land II (GBC),GB,1998.0,Platform,Nintendo,0.38,,,0.38
12789,Remember Me,PC,2013.0,Action,Capcom,0.0,65.0,26.0,0.06
5663,Cabela's Dangerous Hunts 2011,X360,2010.0,Sports,Activision,0.0,55.0,7.0,0.32
15655,NHL 09,PC,2008.0,Sports,Electronic Arts,0.0,62.0,6.0,0.02
6621,Silent Hunter 5: Battle of the Atlantic,PC,2010.0,Simulation,Ubisoft,0.0,62.0,26.0,0.25
550,Metroid,NES,1986.0,Action,Nintendo,1.04,,,2.73
12137,DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,DS,2008.0,Adventure,Tecmo Koei,0.07,,,0.07
959,World of Warcraft: Mists of Pandaria,PC,2012.0,Role-Playing,Activision,0.0,82.0,42.0,1.82
15732,TMNT: Mutant Melee,XB,2005.0,Fighting,Konami Digital Entertainment,0.0,43.0,13.0,0.02
9577,Sengoku Basara 3 Utage,Wii,2011.0,Action,Capcom,0.13,,,0.13
14009,Sherlock Holmes: Secret of The Silver Earring,Wii,2010.0,Adventure,Focus Home Interactive,0.0,,,0.04
15259,Happiness! De-Lucks,PS2,2007.0,Adventure,Marvelous Interactive,0.02,,,0.02
15524,TOCA Race Driver 3,PC,2006.0,Racing,Codemasters,0.0,84.0,16.0,0.02
8280,Goblin Commander: Unleash the Horde,PS2,2003.0,Strategy,Jaleco,0.0,68.0,21.0,0.17
1441,SingStar Party,PS2,2004.0,Misc,Sony Computer Entertainment,0.0,,,1.35
1650,NASCAR Thunder 2003,PS2,,Racing,Unknown,0.0,84.0,16.0,1.22
1390,Teenage Mutant Ninja Turtles III: The Manhattan Project,NES,1991.0,Action,Konami Digital Entertainment,0.15,,,1.39
15056,"Ed, Edd n Eddy: The Mis-Edventures",XB,2005.0,Platform,Midway Games,0.0,56.0,6.0,0.02
4902,FIFA 12,3DS,2011.0,Sports,Electronic Arts,0.0,,,0.39
11745,Conception: Please Give Birth to My Child!,PSP,2012.0,Role-Playing,Spike,0.08,,,0.08
8870,X-Men: The Official Game,GC,2006.0,Action,Activision,0.0,50.0,31.0,0.15
11624,Adventure Time: Explore the Dungeon Because I Don't Know!,X360,2013.0,Action,D3Publisher,0.0,,,0.08
14783,Monster Hunter Frontier Online: Forward 1,X360,2011.0,Role-Playing,Capcom,0.03,,,0.03
1160,Diablo,PC,1996.0,Role-Playing,Activision,0.0,94.0,12.0,1.59
4958,Evil Dead: Fistfull of Boomstick,PS2,2003.0,Action,THQ,0.0,,,0.38
954,GoldenEye 007 (2010),Wii,2010.0,Action,Activision,0.13,,,1.83
13122,Shrek Super Party,GC,2003.0,Misc,TDK Mediactive,0.0,40.0,6.0,0.05
9499,"Crouching Tiger, Hidden Dragon",PS2,2003.0,Action,Ubisoft,0.0,48.0,26.0,0.13
4222,The Sims 3: Ambitions,PC,2010.0,Simulation,Electronic Arts,0.0,74.0,25.0,0.46
3678,ZhuZhu Pets 2: Featuring The Wild Bunch,DS,2010.0,Simulation,Activision,0.0,,,0.54
10440,F1 Career Challenge,PS2,2003.0,Racing,Electronic Arts,0.0,70.0,15.0,0.1
4275,Tales of Vesperia,PS3,2009.0,Role-Playing,Namco Bandai Games,0.45,,,0.45
13718,Deadliest Warrior: Ancient Combat,X360,2012.0,Fighting,Cloud Imperium Games Corporation,0.0,37.0,5.0,0.04
5203,Mystical Ninja starring Goemon,N64,1997.0,Action,Konami Digital Entertainment,0.23,,,0.36
9712,DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,DS,2008.0,Adventure,Tecmo Koei,0.12,,,0.12
4764,Just Dance Kids 2,X360,2011.0,Misc,Ubisoft,0.0,,,0.4
9933,King of Colosseum (Red): Shin Nippon x Zen Nippon x Pancrase Disc,PS2,2002.0,Fighting,Spike,0.12,,,0.12
7190,Tony Hawk's Downhill Jam,DS,2006.0,Sports,Activision,0.0,76.0,34.0,0.22
4102,Crash of the Titans,DS,2007.0,Action,Vivendi Games,0.0,73.0,8.0,0.48
14217,SX Superstar,GC,2003.0,Racing,Acclaim Entertainment,0.0,,,0.03
2548,Battle of Giants: Dinosaurs,DS,2008.0,Strategy,Ubisoft,0.0,,,0.81
1622,Kingdom Hearts II,PS3,2014.0,Role-Playing,Square Enix,0.18,,,1.23
8567,Lego Star Wars: The Force Awakens,PS3,2016.0,Action,Warner Bros. Interactive Entertainment,0.0,,,0.16
7377,Bass Pro Shops: The Strike,X360,2009.0,Sports,XS Games,0.0,63.0,4.0,0.21
15482,Elminage Original: Majo to Megami to Kamigami no Yubiwa,PSP,2011.0,Role-Playing,Starfish,0.02,,,0.02
8200,WWE SmackDown vs. Raw 2009,DS,2008.0,Fighting,THQ,0.0,58.0,15.0,0.18
4667,Crash of the Titans,PS2,2007.0,Action,Vivendi Games,0.0,70.0,12.0,0.41
2718,Titanfall 2,PS4,2016.0,Shooter,Electronic Arts,0.05,89.0,56.0,0.75
5436,Iron Man 2,DS,2010.0,Action,Sega,0.0,54.0,7.0,0.33
2565,Deca Sports 2,Wii,2009.0,Sports,Hudson Soft,0.09,49.0,7.0,0.8
1702,Spider-Man: The Movie,GC,2002.0,Action,Activision,0.01,76.0,14.0,1.19
7273,Sports Car GT,PS,1999.0,Racing,Electronic Arts,0.0,,,0.22
14585,Pet Alien: An Intergalactic Puzzlepalooza,DS,2007.0,Action,Game Factory,0.0,58.0,16.0,0.03
2346,FIFA Soccer 09 All-Play,Wii,2008.0,Sports,Electronic Arts,0.0,80.0,18.0,0.89
517,Metroid Prime,GC,2002.0,Shooter,Nintendo,0.1,97.0,70.0,2.82
13186,Star Wars: Republic Commando,PC,2005.0,Shooter,LucasArts,0.0,78.0,34.0,0.05
10250,Michael Phelps: Push the Limit,X360,2011.0,Sports,505 Games,0.0,48.0,10.0,0.11
10046,Tom Clancy's Rainbow Six: Rogue Spear,GBA,2002.0,Shooter,Ubisoft,0.0,76.0,7.0,0.11
13935,Holly Hobbie & Friends,DS,2007.0,Misc,Majesco Entertainment,0.0,,,0.04
993,UFC 2009 Undisputed,PS3,2009.0,Fighting,THQ,0.01,84.0,58.0,1.76
7714,Big Mutha Truckers,XB,2002.0,Racing,Empire Interactive,0.0,59.0,12.0,0.19
7425,Famicom Mini: Ganbare Goemon! Karakuri Douchuu,GBA,2004.0,Platform,Konami Digital Entertainment,0.2,,,0.21
12840,Cabela's Big Game Hunter 2005 Adventures,GBA,2004.0,Sports,Activision,0.0,,,0.06
6153,Surf's Up,DS,2007.0,Sports,Ubisoft,0.0,56.0,5.0,0.28
2542,Tom Clancy's Rainbow Six 3,PS2,2004.0,Shooter,Ubisoft,0.0,70.0,34.0,0.81
16398,Surf's Up,GC,2007.0,Sports,Ubisoft,0.0,,,0.01
11857,The King of Fighters Collection: The Orochi Saga,PSP,2008.0,Fighting,Ignition Entertainment,0.0,61.0,16.0,0.07
3605,Gravity Rush,PSV,2012.0,Action,Sony Computer Entertainment,0.09,83.0,73.0,0.56
3903,"SpongeBob SquarePants: Lights, Camera, Pants!",GBA,2005.0,Misc,THQ,0.0,,,0.51
5335,Over the Hedge,GC,2006.0,Platform,Activision,0.0,61.0,21.0,0.35
2719,Genji: Days of the Blade,PS3,2006.0,Action,Sony Computer Entertainment,0.06,55.0,46.0,0.75
9582,Victorious: Time to Shine,X360,2011.0,Action,D3Publisher,0.0,,,0.13
14039,Tears to Tiara Anecdotes: The Secret of Avalon,PS3,2009.0,Strategy,Aqua Plus,0.04,,,0.04
4513,WipEout 64,N64,1998.0,Racing,Midway Games,0.0,,,0.43
15383,Meitantei Evangelion,PS2,2007.0,Adventure,Broccoli,0.02,,,0.02
15134,Lunatic Dawn Tempest,PS2,2001.0,Role-Playing,ArtDink,0.02,,,0.02
16008,Enemy Territory: Quake Wars,PC,2007.0,Shooter,Activision,0.0,84.0,55.0,0.02
688,Guild Wars 2,PC,2012.0,Action,NCSoft,0.0,90.0,69.0,2.31
5796,NCAA Final Four 2002,PS2,2001.0,Sports,Sony Computer Entertainment,0.0,52.0,14.0,0.31
13761,Test Drive: Ferrari Legends,PS3,2012.0,Racing,Unknown,0.0,62.0,19.0,0.04
5097,Panzer Dragoon,SAT,1995.0,Shooter,Sega,0.37,,,0.37
4031,Fire Emblem: Radiant Dawn,Wii,2007.0,Strategy,Nintendo,0.17,78.0,36.0,0.49
9161,The Operative: No One Lives Forever,PS2,2002.0,Shooter,Electronic Arts,0.0,67.0,23.0,0.14
8563,Robots,GC,2005.0,Action,Vivendi Games,0.0,56.0,4.0,0.16
14711,Hajime no Ippo: The Fighting,GBA,2002.0,Fighting,ESP,0.03,,,0.03
13184,Kamen Rider: Battride War Genesis,PSV,2016.0,Action,Namco Bandai Games,0.05,,,0.05
10155,Mobile Suit Gundam: MS Sensen 0079,Wii,2007.0,Simulation,Namco Bandai Games,0.11,,,0.11
4498,TimeSplitters,PS2,2000.0,Shooter,Eidos Interactive,0.0,81.0,23.0,0.43
12904,Ghostbusters (2016),PS4,2016.0,Action,Activision,0.0,,,0.05
3217,Cabela's Big Game Hunter (2008),Wii,2007.0,Sports,Activision,0.0,,,0.63
5457,The Sims 2,GC,2005.0,Simulation,Electronic Arts,0.0,73.0,22.0,0.33
16371,Mamoru-kun wa Norowarete Shimatta!,X360,2009.0,Shooter,G.Rev,0.01,,,0.01
3957,Lost: Via Domus,PS3,2008.0,Action,Ubisoft,0.0,54.0,30.0,0.5
14888,Cake Mania: Baker's Challenge,PS2,2008.0,Puzzle,Destineer,0.0,,,0.03
8480,ESPN College Hoops,PS2,2003.0,Sports,Sega,0.0,83.0,14.0,0.16
414,True Crime: Streets of LA,PS2,2003.0,Action,Activision,0.02,77.0,39.0,3.27
5498,Clock Tower 3,PS2,2002.0,Adventure,Capcom,0.12,69.0,28.0,0.33
3440,Disney Sing It! High School Musical 3: Senior Year,Wii,2008.0,Misc,Disney Interactive Studios,0.0,,,0.58
6266,NHL Hitz 20-02,XB,2001.0,Sports,Midway Games,0.0,79.0,20.0,0.27
11234,ShellShock 2: Blood Trails,X360,2009.0,Shooter,Eidos Interactive,0.0,30.0,21.0,0.09
1784,Pokemon Rumble Blast,3DS,2011.0,Action,Nintendo,0.35,56.0,36.0,1.14
1649,NBA 2K2,PS2,2002.0,Sports,Sega,0.01,89.0,19.0,1.22
1196,Pokemon Mystery Dungeon: Explorers of Sky,DS,2009.0,Role-Playing,Nintendo,0.44,54.0,26.0,1.56
8261,Backbreaker,PS3,,Sports,Unknown,0.0,58.0,25.0,0.17
8129,Remember Me,X360,2013.0,Action,Capcom,0.0,70.0,42.0,0.18
4316,Apocalypse,PS,1998.0,Action,Activision,0.0,,,0.45
6890,Dreamcast Collection,X360,2011.0,Misc,Sega,0.0,53.0,31.0,0.24
7415,Hidden Mysteries: Buckingham Palace,DS,2010.0,Puzzle,Avanquest,0.0,,,0.21
9868,Puzzle Kingdoms,Wii,2009.0,Puzzle,Zoo Digital Publishing,0.0,63.0,11.0,0.12
15538,Uchuu Keiji Tamashii: The Space Sheriff Spirits,PS2,2006.0,Action,Namco Bandai Games,0.02,,,0.02
5972,J-League Victory Goal '96,SAT,1996.0,Sports,Sega,0.29,,,0.29
8556,Silent Scope 3,PS2,2002.0,Shooter,Konami Digital Entertainment,0.0,61.0,12.0,0.16
12937,Airline Tycoon 2,PC,2011.0,Simulation,Kalypso Media,0.0,57.0,4.0,0.05
14829,Putty Squad,PSV,2013.0,Platform,System 3,0.0,,,0.03
411,The Lord of the Rings: The Return of the King,PS2,2003.0,Action,Electronic Arts,0.05,85.0,31.0,3.28
10773,The Idolmaster: Platinum Stars,PS4,2016.0,Simulation,Namco Bandai Games,0.1,,,0.1
16078,King's Quest: The Complete Collection,PS4,2016.0,Adventure,Activision,0.0,,,0.02
7849,Pet Zombies,3DS,,Simulation,Majesco Entertainment,0.0,,,0.19
15187,Geten no Hana,PSP,2013.0,Misc,Tecmo Koei,0.02,,,0.02
4572,Big Strike Bowling,PS,2003.0,Sports,Gotham Games,0.0,,,0.42
3233,Test Drive Unlimited 2,PS3,,Racing,Atari,0.01,70.0,43.0,0.62
8322,Turok 3: Shadow of Oblivion,N64,2000.0,Shooter,Acclaim Entertainment,0.0,,,0.17
302,Left 4 Dead 2,X360,2009.0,Shooter,Electronic Arts,0.05,89.0,76.0,3.97
2866,Ben 10: Protector of Earth,PSP,2007.0,Action,D3Publisher,0.0,60.0,4.0,0.71
9936,Marvel Trading Card Game,DS,2007.0,Misc,Konami Digital Entertainment,0.0,61.0,17.0,0.12
5886,One Piece Unlimited Cruise SP,3DS,2011.0,Action,Namco Bandai Games,0.3,46.0,20.0,0.3
12269,Pro Yaky? Spirits 4,PS3,2007.0,Sports,Konami Digital Entertainment,0.07,,,0.07
9487,Cabela's Alaskan Adventure,X360,2006.0,Sports,Activision,0.0,48.0,11.0,0.13
4204,Metal Gear Solid: The Twin Snakes,GC,2004.0,Action,Konami Digital Entertainment,0.07,85.0,54.0,0.47
8427,NASCAR '14,X360,2014.0,Racing,Deep Silver,0.0,65.0,4.0,0.17
12350,Rayman: Hoodlum's Revenge,GBA,2005.0,Platform,Ubisoft,0.0,61.0,12.0,0.06
2340,Resistance: Retribution,PSP,2009.0,Shooter,Sony Computer Entertainment,0.05,81.0,67.0,0.89
5768,Barbie as The Island Princess,DS,2007.0,Adventure,Activision,0.0,,,0.31
5204,Marvel Super Hero Squad,Wii,2009.0,Fighting,THQ,0.0,49.0,16.0,0.36
1232,NASCAR 98,PS,1996.0,Racing,Electronic Arts,0.0,,,1.52
7553,The Witch and the Hundred Knight,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.1,53.0,44.0,0.2
14105,DoraMoji: Nobita no Kanji Daisakusen,3DS,2015.0,Misc,Shogakukan,0.04,,,0.04
11489,Black/Matrix,SAT,1998.0,Strategy,NEC Interchannel,0.08,,,0.08
4319,Yu-Gi-Oh! Destiny Board Traveler,GBA,2004.0,Misc,Konami Digital Entertainment,0.0,,,0.45
5545,EA Playground,DS,2007.0,Sports,Electronic Arts,0.0,60.0,8.0,0.33
9562,Legends of Wrestling,GC,2002.0,Fighting,Acclaim Entertainment,0.0,50.0,18.0,0.13
730,LEGO Marvel Super Heroes,X360,2013.0,Action,Warner Bros. Interactive Entertainment,0.0,80.0,37.0,2.22
13582,Conflict: Desert Storm II - Back to Bagdhad,GC,2004.0,Shooter,SCi,0.0,,,0.04
13456,Sesame Street: Elmo's A-to-Zoo Adventure,PC,2010.0,Misc,Warner Bros. Interactive Entertainment,0.0,,,0.05
12330,Ys vs. Sora no Kiseki: Alternative Saga,PSP,2010.0,Fighting,Falcom Corporation,0.06,,,0.06
9600,428: Fuusa Sareta Shibuya de,Wii,2008.0,Adventure,Sega,0.13,,,0.13
16038,Command & Conquer 4: Tiberian Twilight,PC,2010.0,Strategy,Electronic Arts,0.0,,,0.02
14173,Care Bears - Care Quest,GBA,2005.0,Action,Game Factory,0.0,,,0.03
9201,NFL Blitz 20-03,GC,2002.0,Sports,Midway Games,0.0,72.0,11.0,0.14
10912,The Smurfs 2,Wii,2013.0,Platform,Ubisoft,0.0,,,0.09
9098,Yu-Gi-Oh! Monster Capture GB,GB,2000.0,Role-Playing,Konami Digital Entertainment,0.14,,,0.14
16183,Sakura Sakura: Haru Urara,PSP,2010.0,Adventure,GN Software,0.01,,,0.01
7512,Anarchy Reigns,PS3,2012.0,Action,Sega,0.06,71.0,35.0,0.2
7101,Buzz! Junior: RoboJam,PS2,2007.0,Misc,Sony Computer Entertainment,0.0,,,0.23
3316,Madden NFL 2000,N64,1999.0,Sports,Electronic Arts,0.0,,,0.61
3862, Frozen: Olaf's Quest,DS,2013.0,Platform,Disney Interactive Studios,0.0,,,0.52
16572,Luxor: Pharaoh's Challenge,DS,2007.0,Puzzle,Funsta,0.0,,,0.01
9102,The Da Vinci Code,PS2,2006.0,Action,Take-Two Interactive,0.0,54.0,43.0,0.14
6929,Pictionary: Ultimate Edition,PS3,2011.0,Misc,THQ,0.0,62.0,4.0,0.24
2396,GRID,X360,2008.0,Racing,Codemasters,0.01,87.0,62.0,0.87
5811,Bruce Lee: Quest of the Dragon,XB,2002.0,Fighting,Universal Interactive,0.0,32.0,24.0,0.31
11222,L: the proLogue to DEATH NOTE - Rasen no Wana,DS,2008.0,Adventure,Konami Digital Entertainment,0.09,,,0.09
8756,Infected,PSP,2005.0,Shooter,THQ,0.0,74.0,49.0,0.15
13609,Mechanic Escape,PS3,2012.0,Platform,D3Publisher,0.04,,,0.04
11261,Cloudy With a Chance of Meatballs,X360,2009.0,Platform,Ubisoft,0.0,62.0,12.0,0.09
9569,Dokapon Kingdom,Wii,2008.0,Role-Playing,Sting,0.0,73.0,11.0,0.13
15298,Koisuru Otome to Shugo no Tate: The Shield of AIGIS,PS2,2008.0,Adventure,Alchemist,0.02,,,0.02
4009,Picross 3D,DS,2009.0,Puzzle,Nintendo,0.16,83.0,35.0,0.49
9365,SingStar Latino,PS2,2007.0,Misc,Sony Computer Entertainment,0.0,,,0.13
15063,Neverwinter Nights 2,PC,2006.0,Role-Playing,Atari,0.0,82.0,46.0,0.02
16056,"Sharin no Kuni, Himawari no Shoujo",X360,2010.0,Adventure,5pb,0.02,,,0.02
1027,SSX Tricky,PS2,2001.0,Sports,Electronic Arts,0.0,92.0,33.0,1.73
13373,Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,DS,2008.0,Role-Playing,Square Enix,0.05,,,0.05
560,Killzone: Shadow Fall,PS4,2013.0,Shooter,Sony Computer Entertainment,0.08,73.0,88.0,2.69
11616,Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​,PS3,2007.0,Adventure,Sony Computer Entertainment,0.08,,,0.08
7383,The Fairly OddParents: Breakin' Da Rules,GC,2003.0,Platform,THQ,0.0,,,0.21
6610,Zoo Resort 3D,3DS,2011.0,Simulation,Ubisoft,0.03,,,0.25
16010,Sengoku Efuda Yuugi: Hototogisu Ran,PSP,2008.0,Misc,Irem Software Engineering,0.02,,,0.02
8635,Klonoa,Wii,2008.0,Platform,Namco Bandai Games,0.03,77.0,37.0,0.16
8276,Cabela's Legendary Adventures,PSP,2008.0,Sports,Activision,0.0,,,0.17
5865,Tom Clancy's Splinter Cell 3D,3DS,2011.0,Action,Ubisoft,0.07,53.0,32.0,0.3
6118,Final Fantasy VI Advance,GBA,2006.0,Role-Playing,Nintendo,0.28,92.0,25.0,0.28
15122,Shanghai: True Valor,PS,1998.0,Puzzle,Activision,0.0,,,0.02
4360,Vandal Hearts,PS,1996.0,Role-Playing,Konami Digital Entertainment,0.19,,,0.45
9421,Lord of the Rings: Tactics,PSP,2005.0,Strategy,Electronic Arts,0.0,,,0.13
7716,ESA Foundation Compilation,PS2,2005.0,Misc,Sony Computer Entertainment,0.0,,,0.19
5899,Winning Post 2,SNES,1995.0,Sports,Tecmo Koei,0.3,,,0.3
5224,Fossil Fighters: Frontier,3DS,2014.0,Role-Playing,Nintendo,0.23,57.0,25.0,0.36
2833,Indiana Jones and the Staff of Kings,Wii,2009.0,Action,Activision,0.0,55.0,32.0,0.72
1209,Mafia II,X360,2010.0,Action,Take-Two Interactive,0.0,74.0,79.0,1.55
6523,Legaia 2: Duel Saga,PS2,2001.0,Role-Playing,Eidos Interactive,0.0,67.0,21.0,0.26
7691,DS Kageyama Method: Dennou Hanpuku - Masu x Masu Hyaku Masu Keisan,DS,2006.0,Misc,Shogakukan,0.2,,,0.2
15338,Farm Frenzy,PC,2008.0,Strategy,Mumbo Jumbo,0.0,,,0.02
6035,Turning Point: Fall of Liberty,X360,2008.0,Shooter,Codemasters,0.0,43.0,44.0,0.29
14077,Flow: Urban Dance Uprising,PS2,2005.0,Misc,Ubisoft,0.0,65.0,10.0,0.04
7066,Mortal Kombat: Armageddon,Wii,2007.0,Fighting,Midway Games,0.0,71.0,29.0,0.23
3905,Rugrats: Scavenger Hunt,N64,1999.0,Misc,THQ,0.0,,,0.51
10369,Martian Gothic: Unification,PS,2001.0,Adventure,Take-Two Interactive,0.0,64.0,4.0,0.11
8726,My Baby 3 & Friends,DS,2010.0,Simulation,Majesco Entertainment,0.0,,,0.15
7409,Cursed Mountain,Wii,2009.0,Adventure,Deep Silver,0.0,67.0,51.0,0.21
2726,LEGO Batman 2: DC Super Heroes,3DS,2012.0,Action,Warner Bros. Interactive Entertainment,0.0,72.0,6.0,0.75
14374,BeatMania IIDX 14 Gold,PS2,2008.0,Simulation,Konami Digital Entertainment,0.03,,,0.03
5014,Final Fantasy Adventure,GB,1991.0,Role-Playing,SquareSoft,0.38,,,0.38
5650,NBA 2K3,XB,2002.0,Sports,Sega,0.0,87.0,15.0,0.32
6937,Broken Sword: Shadow of the Templars - The Director's Cut,Wii,2009.0,Adventure,Ubisoft,0.0,74.0,29.0,0.24
15404,Aquanaut's Holiday,PS,1995.0,Adventure,Sony Computer Entertainment,0.0,,,0.02
8110,Pure Futbol,X360,2010.0,Sports,Ubisoft,0.0,38.0,20.0,0.18
9743,Go! Sudoku,PSP,2005.0,Puzzle,Sony Computer Entertainment,0.0,,,0.12
306,The Legend of Zelda: Skyward Sword,Wii,2011.0,Action,Nintendo,0.37,93.0,81.0,3.95
4506,WWE 2K16,X360,2015.0,Sports,Take-Two Interactive,0.0,,,0.43
9533,Namco Soccer Prime Goal,PS,1995.0,Sports,Sony Computer Entertainment,0.12,,,0.13
14050,Music Maker: Rockstar,PS2,2009.0,Misc,Magix,0.0,,,0.04
15171,World Series of Poker 2008: Battle for the Bracelets,PSP,2007.0,Misc,Activision,0.0,,,0.02
10601,Mana Khemia: Student Alliance,PSP,2008.0,Role-Playing,Nippon Ichi Software,0.03,41.0,19.0,0.1
269,Assassin's Creed: Revelations,PS3,2011.0,Action,Ubisoft,0.1,80.0,39.0,4.22
8853,All-Star Baseball 2003,GC,2002.0,Sports,Acclaim Entertainment,0.0,83.0,16.0,0.15
16441,Fashionable Puppy: Oshare na Koinu DS,DS,2007.0,Simulation,MTO,0.01,,,0.01
12313,Miami Vice: The Game,PSP,2006.0,Shooter,Activision,0.0,63.0,36.0,0.06
13948,Quiz Mobile Gundam: Toi Senshi DX,PSP,2006.0,Puzzle,Namco Bandai Games,0.04,,,0.04
11440,Transformers: Devastation,X360,2015.0,Action,Activision,0.0,,,0.08
2035,Madden NFL 07,XB,2006.0,Sports,Electronic Arts,0.0,83.0,27.0,1.02
11566,Rock Revolution,Wii,,Misc,Unknown,0.0,46.0,4.0,0.08
15314,Puyo Puyo! 15th Anniversary,PSP,2007.0,Puzzle,Sega,0.02,,,0.02
14991,Konohana 2: Todoke Kanai Requiem,PS2,2002.0,Adventure,Success,0.03,,,0.03
13703,Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,DS,2008.0,Misc,Namco Bandai Games,0.04,,,0.04
3338,Suikoden,PS,1995.0,Role-Playing,Konami Digital Entertainment,0.21,,,0.6
13833,Samurai Warriors 2: Empires,X360,2007.0,Action,Tecmo Koei,0.01,53.0,29.0,0.04
15670,Entaku no Seito: The Eternal Legend,PSP,2012.0,Role-Playing,Kadokawa Games,0.02,,,0.02
12200,Resident Evil 5,PC,2009.0,Action,Capcom,0.0,86.0,30.0,0.07
11718,The Wolf Among Us,XOne,2014.0,Adventure,Telltale Games,0.0,,,0.08
12365,Steins;Gate: Senkei Kousoku no Phonogram,PS3,2013.0,Adventure,5pb,0.06,,,0.06
8049,Syndicate,X360,2012.0,Shooter,Electronic Arts,0.0,74.0,65.0,0.18
3939,Looney Tunes: Back in Action,PS2,2003.0,Platform,Warner Bros. Interactive Entertainment,0.0,51.0,9.0,0.5
14985, Beyblade Burst,3DS,2016.0,Role-Playing,FuRyu,0.03,,,0.03
7015,Ashes Cricket 2009,Wii,2009.0,Sports,Codemasters,0.0,,,0.23
16178,Fab 5 Soccer,DS,2008.0,Sports,Destineer,0.0,,,0.01
2235,Brothers in Arms: Hell's Highway,PS3,2008.0,Shooter,Ubisoft,0.0,76.0,48.0,0.93
5930,N3: Ninety-Nine Nights,X360,2006.0,Action,Microsoft Game Studios,0.05,,,0.3
11295,Toukiden 2,PS4,2016.0,Action,Tecmo Koei,0.08,,,0.08
790,Battlefield: Hardline,PS4,2015.0,Shooter,Electronic Arts,0.14,73.0,46.0,2.1
7920,Crash & Spyro Superpack,GBA,2005.0,Platform,Vivendi Games,0.0,,,0.19
8514,Magic: The Gathering - Battlegrounds,XB,2003.0,Strategy,Atari,0.0,,,0.16
10209,Chameleon Twist,N64,1997.0,Platform,Sunsoft,0.0,,,0.11
12360,Monster Tale,DS,2011.0,Platform,Majesco Entertainment,0.0,79.0,15.0,0.06
10906,Bleach: Heat the Soul,PSP,2005.0,Fighting,Sony Computer Entertainment,0.09,,,0.09
8657,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,PSP,2008.0,Strategy,Namco Bandai Games,0.16,,,0.16
13571,Disney Planes Fire & Rescue,Wii,2014.0,Action,Disney Interactive Studios,0.0,,,0.04
11881,Mucha Lucha! Mascaritas of the Lost Code,GBA,2003.0,Fighting,Ubisoft,0.0,,,0.07
1736,Army of Two,PS3,2008.0,Shooter,Electronic Arts,0.02,74.0,43.0,1.17
15607,Battle Spirits: Kiseki no Hasha,PSP,2009.0,Role-Playing,Namco Bandai Games,0.02,,,0.02
15549,Hana to Otome ni Shukufuku o: Harekaze no Okurimono,PS2,2010.0,Adventure,Alchemist,0.02,,,0.02
13513,Guilty Gear XX Accent Core,PS2,2007.0,Fighting,Unknown,0.04,77.0,9.0,0.04
2965,Shrek the Third,X360,2007.0,Action,Activision,0.0,,,0.68
6731,UEFA Euro 2008 Austria-Switzerland,PSP,2008.0,Sports,Electronic Arts,0.0,,,0.25
