carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
14187,skoda, Rapid,2017,Manual,11550,Petrol,30.0,57.7,1.2,9750
14333,vw, Amarok,2015,Automatic,97834,Diesel,260.0,35.3,2.0,12995
13143,toyota, Verso,2017,Semi-Auto,29476,Petrol,205.0,42.8,1.8,12998
13849,vw, Scirocco,2017,Semi-Auto,10990,Petrol,145.0,44.1,2.0,15995
16829,vw, Amarok,2019,Automatic,10000,Diesel,260.0,33.6,3.0,35995
16091,ford, Grand C-MAX,2011,Manual,73780,Petrol,200.0,40.9,1.6,5485
17131,audi, RS3,2016,Automatic,50796,Petrol,300.0,34.9,2.5,29000
13284,toyota, Camry,2019,Automatic,4189,Hybrid,135.0,52.3,2.5,27550
15402,toyota, Land Cruiser,2017,Semi-Auto,21000,Diesel,150.0,38.2,2.8,33870
13555,hyundi, I40,2016,Manual,45142,Diesel,30.0,65.7,1.7,10610
19046,toyota, Prius,2018,Automatic,59191,Other,135.0,235.0,1.8,18150
17720,vw, Scirocco,2015,Manual,49853,Diesel,20.0,55.4,2.0,11000
15347,merc, M Class,2012,Automatic,62639,Diesel,300.0,39.2,3.0,15699
18568,vauxhall, Agila,2014,Manual,32300,Petrol,30.0,55.4,1.2,4995
14397,merc, GL Class,2016,Manual,42320,Diesel,20.0,64.2,2.1,15000
14394,merc, S Class,2015,Semi-Auto,64518,Diesel,200.0,48.7,3.0,25999
12902,vw, Scirocco,2017,Manual,5396,Petrol,150.0,52.3,1.4,14498
18998,ford, Galaxy,2016,Manual,53164,Diesel,125.0,56.5,2.0,15780
16023,toyota, Prius,2019,Automatic,2100,Hybrid,135.0,62.8,1.8,24990
12421,vw, Shuttle,2019,Semi-Auto,10000,Diesel,150.0,32.8,2.0,34950
12161,vw, Arteon,2018,Automatic,20159,Petrol,145.0,47.1,2.0,20990
14274,bmw, M3,2004,Automatic,55000,Petrol,315.0,23.3,3.2,14950
12666,hyundi, IX20,2015,Manual,29731,Petrol,125.0,50.4,1.4,6890
14107,vw, Beetle,2001,Manual,110000,Petrol,200.0,49.6,1.6,1295
13868,toyota, Verso,2017,Manual,41630,Diesel,30.0,62.8,1.6,11990
18452,audi, A8,2019,Automatic,4850,Diesel,145.0,40.4,3.0,38990
14058,ford, Edge,2017,Manual,18111,Diesel,145.0,48.7,2.0,18990
16894,merc, V Class,2018,Semi-Auto,18932,Diesel,145.0,45.6,2.2,32998
15135,merc, SLK,2014,Automatic,40230,Diesel,150.0,56.5,3.0,14900
16174,vw, Scirocco,2016,Semi-Auto,16395,Diesel,30.0,57.6,2.0,15798
19154,toyota, Prius,2018,Automatic,10549,Hybrid,135.0,94.1,1.8,20950
17545,vw, Scirocco,2016,Manual,35730,Diesel,20.0,55.4,2.0,14290
17319,ford, KA,2013,Manual,57830,Petrol,30.0,57.7,1.2,3900
18820,ford, Edge,2019,Automatic,10,Diesel,145.0,37.2,2.0,33000
14930,vw, Jetta,2015,Manual,20173,Diesel,20.0,67.3,2.0,9298
13654,hyundi, Santa Fe,2020,Semi-Auto,985,Diesel,150.0,39.2,2.2,36990
15647,toyota, Avensis,2017,Manual,22640,Diesel,20.0,67.3,1.6,11645
12843,ford, Galaxy,2018,Manual,34615,Diesel,145.0,56.5,2.0,18000
12532,skoda, Scala,2019,Semi-Auto,4569,Petrol,145.0,45.6,1.5,17489
18695,toyota, Prius,2016,Automatic,49104,Hybrid,0.0,85.6,1.8,17291
12896,bmw, 7 Series,2014,Automatic,78094,Diesel,160.0,50.4,3.0,13600
18302,toyota, Avensis,2011,Manual,39512,Petrol,205.0,42.8,1.8,6245
15313,skoda, Scala,2019,Manual,6500,Petrol,145.0,49.6,1.0,14995
18128,audi, Q8,2019,Automatic,2040,Diesel,145.0,33.6,3.0,51990
19524,ford, Grand C-MAX,2016,Automatic,24087,Diesel,30.0,58.9,1.5,10249
13146,ford, Grand Tourneo Connect,2016,Automatic,45670,Diesel,125.0,56.6,1.5,12260
16039,merc, V Class,2018,Manual,21681,Diesel,145.0,46.3,2.1,20498
14227,vw, Tiguan Allspace,2019,Automatic,4000,Diesel,145.0,38.7,2.0,29491
14622,skoda, Scala,2020,Manual,1000,Petrol,150.0,49.6,1.0,16995
14326,audi, Q8,2019,Semi-Auto,2423,Diesel,145.0,33.6,3.0,49750
12941,ford, Tourneo Custom,2018,Manual,30732,Diesel,145.0,32.5,2.0,17495
14918,bmw, X4,2019,Automatic,7000,Diesel,150.0,42.8,2.0,34990
14979,bmw, Z4,2004,Manual,39000,Petrol,330.0,31.0,3.0,8750
14583,ford, Grand C-MAX,2017,Manual,22648,Petrol,30.0,54.3,1.0,11400
14251,merc, GL Class,2016,Semi-Auto,17000,Diesel,305.0,36.2,3.0,38362
17968,hyundi, IX35,2015,Manual,42250,Petrol,160.0,44.1,1.6,7950
13830,merc, S Class,2020,Semi-Auto,3999,Diesel,145.0,40.4,3.0,64980
19224,bmw, i3,2016,Automatic,20013,Hybrid,0.0,470.8,0.0,19875
12422,vw, Caravelle,2020,Automatic,1001,Diesel,145.0,33.6,2.0,47000
13432,vw, CC,2013,Manual,74000,Diesel,30.0,60.1,2.0,7990
18928,merc, X-CLASS,2018,Automatic,42000,Diesel,260.0,31.4,3.0,29990
18489,audi, A8,2018,Automatic,15486,Diesel,145.0,50.4,3.0,34700
15464,skoda, Scala,2020,Manual,3543,Petrol,145.0,49.6,1.0,18250
15031,bmw, 7 Series,2019,Automatic,123,Diesel,145.0,44.8,3.0,49990
13205,hyundi, Getz,2007,Manual,57000,Petrol,125.0,51.4,1.1,1995
14000,audi, R8,2019,Semi-Auto,10,Petrol,150.0,21.4,5.2,137500
15148,bmw, X4,2019,Automatic,6648,Petrol,145.0,26.9,3.0,40016
16098,bmw, X6,2019,Semi-Auto,1500,Diesel,145.0,34.9,3.0,55995
19411,merc, M Class,2015,Automatic,32245,Diesel,205.0,46.3,2.1,19900
13760,skoda, Scala,2020,Manual,100,Petrol,150.0,50.4,1.0,17980
13764,bmw, X6,2020,Semi-Auto,999,Diesel,145.0,34.9,3.0,69995
18155,ford, Tourneo Custom,2019,Manual,5609,Diesel,145.0,35.3,2.0,21400
12406,merc, M Class,2010,Automatic,92000,Diesel,555.0,32.5,3.0,9000
19195,toyota, PROACE VERSO,2019,Manual,6570,Diesel,145.0,40.4,2.0,23950
16074,vw, Scirocco,2017,Semi-Auto,25514,Diesel,150.0,57.6,2.0,16995
19234,audi, A8,2017,Automatic,3793,Diesel,145.0,50.4,3.0,34930
17643,hyundi, Santa Fe,2015,Automatic,43450,Diesel,265.0,41.5,2.2,14000
12210,vauxhall, Combo Life,2019,Manual,12000,Diesel,145.0,53.3,1.5,18299
18032,toyota, Prius,2012,Automatic,37870,Hybrid,0.0,134.5,1.8,13199
14487,bmw, 6 Series,2016,Semi-Auto,24600,Diesel,160.0,51.4,3.0,23595
17899,vw, Beetle,2016,Manual,18442,Diesel,30.0,67.3,2.0,12000
15628,merc, V Class,2019,Automatic,1002,Diesel,145.0,36.2,2.0,44490
13899,bmw, 7 Series,2016,Semi-Auto,24446,Petrol,205.0,41.5,3.0,24995
15016,bmw, 7 Series,2014,Automatic,51932,Hybrid,195.0,41.5,3.0,19995
16072,audi, RS6,2017,Automatic,15500,Petrol,325.0,29.4,4.0,54995
16341,hyundi, IX35,2015,Manual,33730,Diesel,145.0,53.3,1.7,9470
17718,merc, CLS Class,2017,Semi-Auto,30000,Diesel,165.0,51.4,3.0,23000
17468,bmw, M5,2018,Automatic,13500,Petrol,150.0,24.1,4.4,65948
15399,ford, Grand Tourneo Connect,2018,Automatic,9486,Diesel,145.0,56.6,1.5,15990
13998,hyundi, Santa Fe,2017,Manual,30142,Diesel,200.0,47.1,2.2,17295
13997,toyota, Avensis,2018,Manual,31427,Diesel,145.0,67.3,1.6,12295
19101,hyundi, I800,2018,Automatic,30038,Diesel,145.0,31.7,2.5,15999
18064,merc, GL Class,2018,Automatic,13096,Petrol,145.0,50.4,1.6,19999
17108,merc, X-CLASS,2018,Automatic,9500,Diesel,260.0,31.4,3.0,36790
13272,vw, CC,2015,Semi-Auto,60717,Diesel,125.0,58.9,2.0,10110
18692,bmw, 6 Series,2012,Automatic,27352,Diesel,160.0,51.4,3.0,17199
15582,hyundi, Santa Fe,2020,Semi-Auto,5000,Diesel,145.0,39.2,2.2,36995
16158,ford, Tourneo Custom,2016,Manual,31250,Diesel,240.0,44.1,2.0,22495
15167,skoda, Kamiq,2019,Semi-Auto,4574,Petrol,150.0,44.1,1.5,20995
15766,merc, V Class,2019,Automatic,1099,Diesel,145.0,45.6,2.2,44990
14654,skoda, Rapid,2017,Manual,32657,Diesel,0.0,74.3,1.6,8485
12946,bmw, Z4,2009,Manual,76000,Petrol,325.0,30.1,3.0,9490
14859,merc, CLS Class,2017,Semi-Auto,27354,Diesel,160.0,49.6,3.0,23998
12205,vw, Tiguan Allspace,2019,Automatic,4635,Diesel,145.0,38.7,2.0,27989
15391,merc, S Class,2015,Automatic,38347,Diesel,205.0,48.7,3.0,28086
14031,vw, Scirocco,2017,Manual,44081,Petrol,145.0,47.1,2.0,14075
12775,bmw, 7 Series,2019,Semi-Auto,2919,Diesel,145.0,41.5,3.0,52900
16197,vauxhall, Vivaro,2018,Manual,22036,Diesel,150.0,40.9,1.6,18500
12420,toyota, GT86,2019,Manual,489,Petrol,145.0,33.2,2.0,27950
13031,merc, CLS Class,2019,Semi-Auto,2352,Diesel,145.0,48.7,2.9,36000
18486,bmw, M2,2020,Automatic,4500,Petrol,145.0,29.1,3.0,46995
14405,merc, CLA Class,2020,Automatic,1000,Petrol,145.0,44.8,1.3,29998
16149,vauxhall, Zafira Tourer,2016,Manual,56248,Petrol,200.0,42.2,1.4,7398
15357,ford, Edge,2019,Semi-Auto,12766,Diesel,145.0,37.2,2.0,30000
12320,merc, S Class,2019,Semi-Auto,5961,Diesel,145.0,52.3,3.0,54599
14270,hyundi, IX35,2015,Automatic,51500,Diesel,260.0,41.5,2.0,10000
17299,vw, CC,2016,Manual,18141,Diesel,30.0,62.8,2.0,13300
16643,vw, Shuttle,2019,Semi-Auto,5000,Diesel,145.0,33.2,2.0,32395
18142,merc, X-CLASS,2019,Automatic,8000,Diesel,260.0,31.4,3.0,38990
17070,vw, CC,2016,Semi-Auto,33810,Diesel,125.0,56.5,2.0,13495
16195,audi, Q8,2020,Automatic,1500,Diesel,145.0,32.8,3.0,63888
16845,ford, KA,2015,Manual,12809,Petrol,30.0,57.7,1.2,5420
17744,merc, GLB Class,2020,Semi-Auto,50,Diesel,145.0,44.8,2.0,38990
17670,skoda, Kamiq,2020,Manual,2500,Petrol,145.0,47.9,1.0,18299
15201,bmw, M5,2019,Semi-Auto,4800,Petrol,145.0,26.9,4.4,65000
16205,toyota, Avensis,2016,Manual,59244,Diesel,20.0,67.3,1.6,7950
13857,vauxhall, GTC,2015,Manual,13764,Petrol,160.0,47.1,1.4,9288
17463,audi, Q8,2019,Automatic,8702,Diesel,145.0,33.6,3.0,53491
18037,toyota, Supra,2019,Automatic,9909,Other,150.0,34.5,3.0,59995
15034,audi, A8,2018,Semi-Auto,12285,Diesel,145.0,50.4,3.0,34000
18249,merc, M Class,2015,Automatic,44529,Diesel,205.0,39.2,2.1,20500
16185,merc, CLA Class,2016,Manual,60872,Diesel,20.0,67.3,2.1,14750
13726,toyota, Land Cruiser,2015,Automatic,32364,Diesel,325.0,34.9,3.0,29795
17901,ford, Mustang,2018,Manual,5000,Petrol,145.0,20.9,5.0,30500
18771,bmw, 6 Series,2018,Semi-Auto,10250,Diesel,145.0,49.6,3.0,28990
16251,vw, Tiguan Allspace,2019,Automatic,12425,Diesel,145.0,39.2,2.0,27000
18739,bmw, X4,2020,Semi-Auto,2679,Petrol,145.0,26.9,3.0,43898
17360,audi, Q8,2019,Automatic,6878,Diesel,145.0,32.8,3.0,63796
18582,merc, CLS Class,2016,Automatic,42018,Diesel,125.0,57.7,2.1,19590
13127,merc, S Class,2018,Automatic,11876,Petrol,145.0,38.2,3.0,47480
13631,merc, GL Class,2016,Automatic,37989,Diesel,330.0,36.2,3.0,31988
16697,vauxhall, Agila,2011,Manual,28299,Petrol,30.0,55.4,1.2,3699
13448,vw, Amarok,2019,Automatic,21746,Diesel,265.0,33.6,3.0,26991
14040,hyundi, IX35,2013,Manual,26454,Diesel,145.0,48.7,1.7,8199
18509,bmw, i3,2015,Automatic,59000,Other,0.0,470.8,0.6,14940
19029,ford, Grand C-MAX,2017,Manual,10373,Petrol,145.0,54.3,1.0,12498
13307,toyota, Verso,2013,Semi-Auto,28294,Petrol,205.0,41.5,1.8,9790
19478,ford, Fusion,2010,Manual,77000,Diesel,30.0,62.8,1.4,2395
16470,ford, KA,2019,Manual,6596,Petrol,145.0,47.9,1.2,10000
16578,skoda, Rapid,2016,Manual,45895,Petrol,30.0,57.7,1.2,7795
15273,toyota, Hilux,2018,Automatic,12276,Diesel,265.0,36.2,2.4,21998
18075,vw, Amarok,2019,Automatic,16898,Diesel,260.0,33.6,3.0,27990
19288,toyota, Verso,2009,Manual,131797,Diesel,160.0,51.4,2.0,2300
12745,merc, S Class,2016,Semi-Auto,23743,Diesel,200.0,47.9,3.0,30998
16065,vw, Shuttle,2019,Semi-Auto,21399,Diesel,145.0,32.8,2.0,23999
16412,bmw, Z4,2020,Semi-Auto,5,Petrol,150.0,38.7,2.0,33850
14389,hyundi, IX20,2016,Manual,39289,Petrol,125.0,50.4,1.4,8000
12928,vauxhall, GTC,2016,Manual,25389,Petrol,160.0,47.1,1.4,7891
18299,bmw, X6,2019,Automatic,5980,Diesel,145.0,34.9,3.0,56290
17318,hyundi, Santa Fe,2014,Semi-Auto,48900,Diesel,260.0,41.5,2.2,14995
12237,merc, SLK,2014,Semi-Auto,34170,Petrol,200.0,43.5,2.0,13650
19069,toyota, GT86,2020,Manual,516,Petrol,150.0,33.2,2.0,27998
14739,hyundi, IX20,2017,Manual,22880,Petrol,145.0,50.4,1.4,9499
17552,vw, Arteon,2019,Manual,3994,Diesel,145.0,52.3,2.0,26000
14785,vw, Scirocco,2015,Manual,27148,Diesel,30.0,53.3,2.0,12799
16606,ford, Grand Tourneo Connect,2016,Manual,13608,Diesel,30.0,64.2,1.5,13490
12837,ford, Puma,2019,Manual,578,Petrol,145.0,50.4,1.0,22000
18897,merc, M Class,2015,Semi-Auto,37484,Diesel,300.0,39.2,3.0,22498
14512,skoda, Scala,2019,Semi-Auto,3000,Petrol,145.0,47.1,1.0,15299
18438,vw, Tiguan Allspace,2018,Semi-Auto,33784,Diesel,145.0,47.9,2.0,22999
16112,vw, Caravelle,2019,Semi-Auto,9893,Diesel,145.0,32.8,2.0,43194
16286,vauxhall, Combo Life,2019,Manual,2072,Petrol,145.0,42.2,1.2,14591
12099,bmw, X7,2019,Automatic,7791,Diesel,145.0,33.6,3.0,59988
12700,toyota, Hilux,2012,Manual,99600,Diesel,265.0,38.7,2.5,7750
12044,bmw, 7 Series,2016,Semi-Auto,23600,Petrol,200.0,41.5,3.0,23995
13463,toyota, Avensis,2013,Manual,101300,Diesel,30.0,61.4,2.0,5995
18443,bmw, X4,2019,Semi-Auto,509,Diesel,145.0,42.8,2.0,35109
12001,vw, Amarok,2017,Automatic,37683,Diesel,260.0,36.2,3.0,23495
17113,skoda, Scala,2019,Semi-Auto,4554,Petrol,150.0,47.1,1.0,15850
18453,bmw, X4,2019,Semi-Auto,5656,Diesel,150.0,42.8,2.0,34990
12489,ford, Grand C-MAX,2017,Manual,35853,Diesel,30.0,64.2,1.5,10498
18638,merc, GLS Class,2018,Semi-Auto,5376,Diesel,145.0,37.2,3.0,47980
13739,bmw, 6 Series,2017,Automatic,31328,Diesel,145.0,51.4,3.0,26500
16525,ford, KA,2018,Manual,17000,Petrol,145.0,57.7,0.0,8444
12761,audi, A7,2017,Semi-Auto,16236,Diesel,145.0,61.4,3.0,23990
14357,ford, Grand C-MAX,2017,Manual,47178,Diesel,30.0,64.2,1.5,11899
12005,toyota, Verso,2003,Automatic,104000,Petrol,300.0,34.5,1.8,2395
18238,vw, Tiguan Allspace,2020,Manual,752,Diesel,145.0,46.3,2.0,26950
15261,toyota, Verso,2011,Manual,67085,Petrol,200.0,41.5,1.6,5999
18655,bmw, X4,2019,Semi-Auto,8098,Diesel,145.0,42.8,2.0,34995
14111,ford, Grand Tourneo Connect,2019,Manual,11500,Diesel,150.0,46.3,1.5,14998
18635,merc, GL Class,2018,Manual,25458,Petrol,145.0,48.7,1.6,17699
16305,ford, Edge,2018,Automatic,10237,Diesel,145.0,47.9,2.0,22027
14180,vw, Scirocco,2015,Automatic,17129,Diesel,30.0,57.6,2.0,12995
16849,ford, KA,2014,Manual,61008,Petrol,30.0,57.7,1.2,3999
18017,merc, X-CLASS,2020,Automatic,2950,Diesel,260.0,31.4,3.0,46000
18502,hyundi, IX20,2017,Automatic,22691,Petrol,160.0,43.5,1.6,10350
13512,bmw, X4,2016,Automatic,28466,Diesel,200.0,47.9,3.0,24999
12148,hyundi, IX20,2017,Manual,37682,Diesel,30.0,64.2,1.6,8650
14008,vw, CC,2016,Automatic,53555,Diesel,125.0,58.9,2.0,11495
15254,toyota, PROACE VERSO,2019,Manual,588,Diesel,145.0,40.4,2.0,24498
18840,hyundi, IX35,2011,Manual,60000,Diesel,145.0,48.7,1.7,6975
19161,bmw, X7,2020,Semi-Auto,5000,Diesel,150.0,31.4,3.0,78000
14081,vw, Scirocco,2018,Semi-Auto,23480,Petrol,150.0,44.1,2.0,18500
14310,bmw, X6,2018,Semi-Auto,6100,Diesel,145.0,47.1,3.0,36995
16365,merc, CLS Class,2015,Semi-Auto,35866,Diesel,160.0,49.6,3.0,19298
14252,merc, V Class,2017,Automatic,33000,Diesel,145.0,44.6,2.1,29950
15532,hyundi, IX35,2014,Manual,52000,Diesel,145.0,53.3,1.7,7890
16754,merc, M Class,2015,Automatic,22976,Diesel,300.0,39.2,3.0,21998
13795,ford, KA,2015,Manual,35130,Petrol,30.0,57.7,1.2,5000
12011,vw, Caravelle,2015,Semi-Auto,55000,Diesel,300.0,37.2,2.0,25995
17842,merc, M Class,2015,Automatic,25653,Diesel,200.0,39.2,2.1,19300
16099,merc, M Class,2013,Semi-Auto,62791,Diesel,300.0,39.2,3.0,15880
14634,hyundi, I800,2018,Automatic,35607,Diesel,145.0,28.0,2.5,15990
17726,merc, SLK,1998,Automatic,99300,Petrol,265.0,32.1,2.3,1990
19416,bmw, Z4,2020,Semi-Auto,1142,Petrol,145.0,33.2,3.0,50800
19341,toyota, Verso,2017,Manual,20891,Petrol,200.0,41.5,1.6,11400
16803,skoda, Scala,2020,Manual,1050,Petrol,145.0,49.6,1.0,17000
13889,toyota, Prius,2017,Automatic,25606,Other,135.0,68.9,1.8,21700
15957,merc, S Class,2014,Automatic,31385,Diesel,200.0,48.7,3.0,25991
14395,toyota, Prius,2016,Automatic,53500,Hybrid,0.0,68.9,1.8,17495
17855,merc, GL Class,2016,Automatic,20617,Diesel,125.0,56.5,2.1,18999
16366,bmw, X6,2016,Semi-Auto,27838,Diesel,200.0,47.1,3.0,29890
12993,toyota, Verso,2017,Manual,13918,Petrol,200.0,41.5,1.6,14495
16206,skoda, Rapid,2013,Manual,51997,Petrol,30.0,56.5,1.2,5990
19094,ford, Grand C-MAX,2016,Manual,31860,Diesel,30.0,64.2,1.5,9999
12656,bmw, M4,2020,Semi-Auto,5,Petrol,145.0,34.0,3.0,59995
14939,merc, GLS Class,2020,Automatic,1000,Diesel,150.0,30.4,2.9,67899
15423,toyota, Verso,2011,Manual,105000,Diesel,145.0,53.3,2.0,3990
12066,merc, CLS Class,2016,Automatic,17730,Diesel,165.0,51.4,3.0,21591
17883,toyota, Prius,2017,Automatic,33124,Hybrid,0.0,85.6,1.8,19295
13196,merc, CLS Class,2011,Automatic,54000,Diesel,200.0,46.3,3.0,12995
14543,vw, Tiguan Allspace,2019,Semi-Auto,8001,Diesel,145.0,38.7,2.0,25240
18071,hyundi, IX35,2014,Manual,42630,Diesel,145.0,53.3,1.7,8300
16116,merc, M Class,2015,Semi-Auto,49283,Diesel,200.0,45.6,2.1,18490
16761,bmw, X4,2016,Automatic,52135,Diesel,145.0,54.3,2.0,20000
15878,skoda, Scala,2019,Automatic,6000,Petrol,145.0,47.1,1.0,15899
16962,bmw, 7 Series,2017,Semi-Auto,15405,Diesel,145.0,54.3,3.0,30972
14693,bmw, 7 Series,2019,Semi-Auto,10478,Petrol,145.0,33.6,3.0,49990
18279,vw, Scirocco,2017,Manual,33514,Petrol,305.0,34.9,2.0,18000
15919,hyundi, IX20,2016,Automatic,7275,Petrol,160.0,43.5,1.6,9995
12316,toyota, Prius,2016,Automatic,46994,Hybrid,0.0,85.6,1.8,16999
14562,toyota, GT86,2019,Automatic,4000,Petrol,145.0,32.8,2.0,24990
12589,bmw, i3,2017,Automatic,33021,Hybrid,0.0,470.8,0.0,18995
14098,toyota, Prius,2017,Automatic,12930,Hybrid,10.0,64.2,1.8,24999
17372,hyundi, IX20,2017,Automatic,14847,Petrol,145.0,43.5,1.6,10654
17814,hyundi, IX20,2011,Manual,22000,Petrol,125.0,50.4,1.4,5490
15140,merc, S Class,2017,Semi-Auto,39872,Diesel,145.0,50.4,3.0,27498
12658,ford, Grand C-MAX,2015,Manual,64000,Diesel,30.0,64.2,1.5,7999
18813,merc, S Class,1998,Automatic,43534,Petrol,265.0,23.3,6.0,19990
17886,merc, GL Class,2015,Manual,27142,Diesel,20.0,67.3,2.1,15499
17332,vw, Eos,2012,Manual,74000,Diesel,125.0,58.9,2.0,5990
15030,hyundi, IX20,2014,Automatic,27082,Petrol,200.0,43.6,1.6,7250
17539,bmw, Z4,2020,Semi-Auto,5,Petrol,145.0,38.7,2.0,33450
17042,merc, CLA Class,2020,Automatic,6000,Petrol,145.0,44.8,1.3,32995
18911,bmw, M5,2019,Semi-Auto,4200,Petrol,150.0,26.9,4.4,62898
14923,merc, CLS Class,2016,Semi-Auto,44444,Diesel,160.0,51.4,3.0,20990
12851,vauxhall, Zafira Tourer,2014,Manual,59548,Diesel,145.0,55.4,2.0,6450
15155,vw, Arteon,2019,Automatic,5364,Diesel,145.0,50.4,2.0,27500
19489,bmw, Z4,2020,Semi-Auto,10,Petrol,145.0,38.7,2.0,33490
12349,skoda, Roomster,2013,Manual,21462,Petrol,145.0,49.6,1.2,6099
16758,ford, Edge,2017,Semi-Auto,24224,Diesel,150.0,48.7,2.0,20999
17662,bmw, Z4,2020,Automatic,101,Petrol,145.0,38.7,2.0,28500
18359,merc, SLK,2012,Automatic,28500,Petrol,200.0,42.8,1.8,13999
19232,bmw, 7 Series,2016,Automatic,26093,Diesel,145.0,53.3,3.0,26149
12918,hyundi, IX20,2011,Manual,23000,Petrol,120.0,50.4,1.4,4750
14466,hyundi, I40,2016,Manual,14335,Diesel,20.0,67.3,1.7,10995
15336,ford, KA,2010,Manual,89027,Petrol,30.0,55.4,1.2,2799
19591,hyundi, IX35,2013,Manual,91001,Diesel,150.0,48.7,1.7,5698
16737,vw, Arteon,2018,Semi-Auto,21299,Petrol,145.0,47.1,2.0,22995
19560,ford, Tourneo Connect,2017,Manual,21491,Diesel,145.0,64.2,1.5,14000
14883,ford, Grand C-MAX,2016,Manual,33212,Diesel,30.0,64.2,1.5,10800
18995,merc, CLS Class,2016,Automatic,47156,Diesel,125.0,57.7,2.1,17999
14099,toyota, Avensis,2016,Manual,19862,Diesel,20.0,67.3,1.6,9990
16245,vauxhall, Combo Life,2019,Manual,8087,Diesel,150.0,53.3,1.5,13998
16128,bmw, Z4,2014,Manual,31000,Petrol,200.0,41.5,2.0,12490
15580,merc, V Class,2018,Manual,26276,Diesel,145.0,46.3,2.1,19498
12497,ford, KA,2015,Manual,29444,Petrol,30.0,57.7,1.2,5995
14082,merc, GLS Class,2020,Semi-Auto,3999,Diesel,145.0,30.4,3.0,76980
14736,vw, Amarok,2018,Automatic,54000,Diesel,260.0,36.2,3.0,24995
19424,ford, Tourneo Connect,2016,Automatic,6000,Diesel,125.0,56.6,1.5,14995
12734,merc, X-CLASS,2020,Automatic,303,Diesel,260.0,35.8,2.3,31991
15839,vw, Beetle,2016,Semi-Auto,41000,Diesel,30.0,64.2,2.0,10444
12266,vw, Amarok,2018,Automatic,24000,Diesel,260.0,36.2,3.0,26990
13212,vw, Caravelle,2019,Semi-Auto,10000,Diesel,150.0,33.6,2.0,46950
17913,merc, S Class,2019,Semi-Auto,5000,Petrol,145.0,31.7,4.0,79980
19205,hyundi, I800,2016,Manual,30283,Diesel,300.0,37.7,2.5,13990
18589,bmw, X4,2017,Automatic,41543,Diesel,150.0,54.3,2.0,22670
16596,merc, CLS Class,2015,Automatic,40032,Diesel,160.0,51.4,3.0,19995
18168,hyundi, I800,2019,Manual,2573,Diesel,145.0,31.7,2.5,20998
19114,vw, Amarok,2015,Manual,50114,Diesel,260.0,35.3,2.0,15985
19603,vauxhall, Zafira Tourer,2014,Manual,44930,Diesel,145.0,53.3,2.0,7995
14881,bmw, X7,2020,Semi-Auto,6137,Diesel,145.0,33.6,3.0,63990
18499,hyundi, Santa Fe,2016,Automatic,29448,Diesel,260.0,41.5,2.2,16499
14636,skoda, Scala,2019,Manual,20,Petrol,145.0,49.6,1.0,14750
15835,vw, CC,2016,Semi-Auto,39416,Diesel,125.0,56.5,2.0,10999
12035,toyota, Prius,2019,Automatic,3650,Hybrid,140.0,217.3,1.8,27999
19355,vw, Shuttle,2019,Semi-Auto,5000,Diesel,150.0,32.8,2.0,32950
19577,skoda, Scala,2020,Semi-Auto,1000,Petrol,145.0,47.1,1.0,19990
15623,bmw, 6 Series,2019,Automatic,9000,Diesel,145.0,42.2,2.0,52500
19055,vw, Caddy Maxi Life,2019,Manual,3349,Diesel,145.0,57.7,2.0,19499
19464,bmw, 6 Series,2017,Automatic,23954,Petrol,260.0,36.7,3.0,23400
13441,vauxhall, GTC,2017,Manual,25798,Diesel,30.0,65.7,1.6,9395
16069,ford, Tourneo Custom,2017,Manual,48822,Diesel,150.0,44.8,2.0,16991
14313,vw, Scirocco,2016,Semi-Auto,67366,Diesel,125.0,58.9,2.0,12160
18397,bmw, M6,2014,Automatic,34000,Petrol,565.0,28.5,4.4,29000
19074,bmw, M3,2015,Semi-Auto,13537,Petrol,300.0,34.0,3.0,32950
14268,hyundi, IX20,2019,Automatic,357,Petrol,145.0,34.5,1.6,14062
15469,vauxhall, Antara,2013,Manual,47600,Diesel,240.0,44.1,2.2,8990
16678,vw, Shuttle,2017,Manual,39013,Diesel,200.0,47.1,2.0,19498
13203,hyundi, IX20,2016,Manual,25969,Petrol,125.0,50.4,1.4,7970
15161,merc, V Class,2018,Manual,15323,Diesel,150.0,46.3,2.1,21798
12964,skoda, Kamiq,2019,Manual,10,Petrol,145.0,47.1,1.5,19490
16082,merc, GLS Class,2017,Automatic,21200,Diesel,145.0,37.2,3.0,42489
19319,merc, S Class,2019,Semi-Auto,1400,Petrol,145.0,34.0,4.0,89999
14910,merc, V Class,2019,Automatic,18812,Diesel,150.0,48.7,2.1,20391
16743,merc, CLS Class,2018,Semi-Auto,30320,Diesel,145.0,57.7,2.1,21250
16966,vw, Arteon,2019,Manual,10,Diesel,150.0,52.3,2.0,27998
18362,merc, SLK,2015,Automatic,48489,Petrol,150.0,47.9,2.0,14900
17587,vw, Caravelle,2011,Automatic,53000,Diesel,325.0,34.4,2.0,22995
17678,merc, V Class,2019,Automatic,2753,Diesel,145.0,36.7,2.0,43990
13006,vw, Arteon,2019,Semi-Auto,5000,Diesel,145.0,50.4,2.0,28950
15494,vw, CC,2014,Manual,50342,Diesel,30.0,60.1,2.0,9985
13765,bmw, Z4,2016,Manual,20266,Petrol,200.0,41.5,2.0,14799
