ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
459605,Female,,19,No,Healthcare,8.0,Low,,Cat_3,D
465132,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6,A
466428,Female,No,23,No,,0.0,Low,2.0,Cat_6,D
461355,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,D
459568,Male,No,41,Yes,Artist,,Low,3.0,Cat_6,C
467254,Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6,B
467745,Male,Yes,50,Yes,Artist,3.0,Average,4.0,Cat_6,C
462268,Female,Yes,77,Yes,Lawyer,6.0,High,2.0,Cat_6,B
467954,Male,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,D
460368,Male,No,28,Yes,Healthcare,0.0,Low,7.0,Cat_6,C
467747,Female,Yes,50,Yes,Artist,,High,4.0,Cat_6,C
462636,Female,Yes,36,No,Marketing,,Low,4.0,Cat_4,D
465955,Male,No,25,Yes,Marketing,8.0,Low,3.0,Cat_6,A
465192,Male,Yes,55,No,Artist,0.0,Low,1.0,Cat_6,A
463658,Male,Yes,43,Yes,Artist,3.0,Average,3.0,Cat_6,C
463920,Female,No,28,Yes,Homemaker,8.0,Low,1.0,Cat_6,D
466213,Male,No,23,No,Healthcare,4.0,Low,5.0,Cat_6,D
461399,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
464328,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,B
466869,Male,Yes,29,Yes,Healthcare,1.0,Low,3.0,Cat_3,D
461712,Female,Yes,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
465722,Male,Yes,47,No,,1.0,Low,5.0,Cat_3,A
461692,Female,Yes,87,No,Artist,0.0,Low,1.0,Cat_6,A
461970,Female,No,38,Yes,Artist,9.0,Low,1.0,Cat_6,B
460615,Female,No,25,Yes,Healthcare,,Low,,Cat_3,C
467787,Male,No,20,No,Healthcare,8.0,Low,5.0,Cat_6,D
467688,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,Cat_6,C
467765,Male,Yes,28,No,Entertainment,9.0,High,4.0,Cat_6,D
460599,Female,No,31,No,Engineer,0.0,Low,1.0,Cat_3,D
459802,Female,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,C
466950,Male,No,28,Yes,Entertainment,1.0,Low,2.0,Cat_3,D
459311,Male,No,29,Yes,Executive,0.0,Low,5.0,Cat_6,C
460247,Female,No,25,No,Doctor,8.0,Low,,Cat_6,D
467945,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
466019,Female,Yes,63,Yes,Artist,5.0,Low,1.0,Cat_3,C
462005,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_2,C
465267,Male,Yes,37,No,Engineer,12.0,Average,5.0,Cat_4,B
459188,Male,No,27,No,Healthcare,1.0,Low,3.0,Cat_6,C
465690,Female,Yes,49,No,Healthcare,,Average,2.0,Cat_4,B
465456,Female,Yes,59,Yes,Artist,3.0,High,5.0,Cat_1,B
461513,Male,No,33,Yes,Doctor,0.0,Low,2.0,Cat_6,B
466322,Male,No,28,No,Doctor,0.0,Low,3.0,Cat_3,B
460519,Female,No,23,No,Entertainment,0.0,Low,2.0,Cat_3,C
466715,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,C
465631,Male,No,35,Yes,Artist,9.0,Low,1.0,Cat_6,A
460334,Male,No,41,Yes,Artist,4.0,Low,1.0,Cat_6,A
463897,Female,Yes,36,Yes,Homemaker,8.0,Average,5.0,Cat_6,B
462204,Female,No,19,No,Marketing,1.0,Low,3.0,Cat_4,A
467766,Female,No,31,No,Healthcare,6.0,Low,3.0,Cat_6,C
462192,Female,No,23,No,Healthcare,0.0,Low,6.0,Cat_4,D
463750,Male,Yes,41,Yes,Artist,3.0,Average,3.0,Cat_6,C
464438,Male,Yes,50,No,Entertainment,0.0,Average,3.0,Cat_6,C
460630,Male,Yes,18,No,Executive,,Average,,Cat_3,D
459078,Male,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,B
466434,Male,Yes,53,Yes,Artist,0.0,Average,4.0,Cat_6,B
460921,Male,Yes,45,No,Executive,1.0,High,3.0,Cat_6,C
466882,Male,No,36,Yes,Artist,0.0,Low,,Cat_6,A
467316,Female,No,42,Yes,Doctor,0.0,Low,1.0,Cat_6,A
464305,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,C
460888,Male,Yes,42,No,Homemaker,8.0,Low,1.0,Cat_6,A
464355,Male,Yes,47,Yes,Executive,1.0,High,4.0,Cat_6,C
459558,Male,No,30,Yes,Entertainment,0.0,Low,3.0,Cat_6,D
461309,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
464548,Female,Yes,47,No,,1.0,Low,1.0,Cat_4,A
466168,Female,Yes,45,Yes,Executive,1.0,High,3.0,Cat_3,B
461390,Female,Yes,70,Yes,Artist,0.0,High,2.0,Cat_6,C
459463,Female,Yes,62,Yes,Artist,,Average,3.0,Cat_6,C
464047,Male,No,43,Yes,Healthcare,3.0,Low,3.0,Cat_6,D
466099,Female,Yes,73,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
462236,Male,No,35,Yes,Entertainment,13.0,Low,2.0,Cat_4,C
464058,Male,Yes,86,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
461948,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_6,C
467004,Female,No,50,No,Artist,0.0,Low,,Cat_2,A
465169,Female,No,59,Yes,Doctor,0.0,Low,4.0,Cat_6,B
462340,Male,Yes,62,No,Entertainment,1.0,Average,6.0,Cat_6,B
461923,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
459341,Male,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,C
459889,Male,Yes,63,Yes,Homemaker,8.0,Average,3.0,Cat_6,B
466599,Female,No,33,Yes,Healthcare,1.0,Low,2.0,Cat_6,C
461133,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
465244,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_4,D
461828,Male,Yes,53,Yes,Artist,,Average,3.0,Cat_6,C
459647,Female,No,43,Yes,Engineer,1.0,Low,2.0,Cat_6,B
459940,Female,No,46,Yes,Engineer,1.0,Low,2.0,Cat_1,B
465922,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_6,D
462109,Male,Yes,75,No,Lawyer,0.0,Low,1.0,Cat_6,D
462493,Male,Yes,52,Yes,Artist,1.0,Average,6.0,Cat_6,C
460689,Male,Yes,41,,Executive,6.0,High,2.0,Cat_3,A
462048,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,D
462977,Male,Yes,36,No,Artist,,Average,3.0,Cat_6,B
463315,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_3,B
459631,Male,,53,Yes,Executive,,High,3.0,Cat_6,D
463449,Male,Yes,25,No,Healthcare,1.0,Average,2.0,Cat_6,D
462160,Female,No,36,Yes,Artist,3.0,Low,3.0,Cat_6,C
463012,Male,Yes,47,No,Engineer,,Low,1.0,Cat_6,D
467457,Female,No,32,Yes,Marketing,1.0,Low,6.0,Cat_6,B
466214,Female,Yes,88,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
459833,Male,Yes,70,Yes,Executive,1.0,High,2.0,Cat_6,C
460326,Female,Yes,47,Yes,Artist,6.0,Low,2.0,Cat_6,B
459619,Female,Yes,56,Yes,Doctor,0.0,Low,2.0,Cat_6,D
464301,Female,Yes,51,Yes,Doctor,0.0,Average,3.0,Cat_6,B
464039,Male,No,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
464752,Female,Yes,46,,Marketing,,Low,1.0,Cat_4,D
465159,Male,Yes,57,No,Entertainment,0.0,Low,1.0,Cat_6,A
463752,Female,No,28,Yes,Healthcare,,Low,2.0,Cat_3,D
459004,Female,Yes,51,Yes,Artist,1.0,High,5.0,Cat_6,C
462825,Male,Yes,41,No,Executive,1.0,High,2.0,Cat_4,B
464711,Female,Yes,38,Yes,Artist,7.0,Average,3.0,Cat_1,B
462462,Male,Yes,30,Yes,Entertainment,,Average,3.0,Cat_6,C
467376,Female,Yes,47,Yes,Doctor,8.0,Average,2.0,Cat_6,C
466095,Female,,27,Yes,Healthcare,1.0,Low,6.0,Cat_6,C
465427,Male,No,33,Yes,Artist,7.0,Low,1.0,Cat_6,A
463377,Female,Yes,32,Yes,Homemaker,4.0,High,2.0,Cat_3,B
467792,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
467420,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,C
461200,Female,No,33,Yes,Doctor,0.0,Low,5.0,Cat_6,C
463766,Female,Yes,57,Yes,Artist,1.0,Average,3.0,,C
461741,Male,Yes,67,Yes,Lawyer,1.0,High,2.0,Cat_6,B
464845,Male,Yes,30,No,Engineer,1.0,Average,3.0,Cat_4,A
463406,Male,No,33,No,Marketing,0.0,Low,4.0,Cat_3,C
467667,Male,Yes,28,No,Doctor,8.0,Low,2.0,Cat_6,A
461111,Female,Yes,42,Yes,Doctor,8.0,Low,1.0,Cat_6,A
467382,Male,Yes,36,Yes,Doctor,9.0,Average,2.0,Cat_6,C
461496,Male,Yes,47,Yes,Homemaker,,Low,1.0,Cat_6,B
464625,Female,No,48,Yes,Artist,0.0,Low,2.0,Cat_6,B
464279,Male,Yes,53,No,Executive,1.0,Low,5.0,Cat_6,A
467559,Male,Yes,58,Yes,Executive,0.0,Average,4.0,Cat_6,C
467052,Male,No,18,No,Healthcare,2.0,Low,,Cat_2,D
467240,Female,,22,No,Doctor,6.0,High,3.0,Cat_6,D
466769,Female,No,31,Yes,Entertainment,0.0,Low,4.0,Cat_6,A
465395,Female,Yes,43,No,Engineer,0.0,Average,5.0,Cat_4,B
465689,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_3,D
464444,Male,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,C
461280,Male,No,20,No,Healthcare,7.0,Low,4.0,Cat_2,D
466342,Female,Yes,49,Yes,Artist,0.0,Average,5.0,Cat_6,C
466989,Female,Yes,40,Yes,Artist,9.0,Average,2.0,Cat_2,B
466100,Male,Yes,66,Yes,Executive,1.0,Low,2.0,Cat_6,A
462324,Male,Yes,65,Yes,Entertainment,0.0,High,2.0,Cat_6,A
460455,Female,Yes,28,Yes,Homemaker,9.0,Average,2.0,Cat_3,B
465531,Female,No,40,Yes,Homemaker,9.0,Low,,Cat_6,D
466956,Female,Yes,55,Yes,Artist,1.0,Low,1.0,Cat_6,B
463452,Female,Yes,79,Yes,Lawyer,0.0,High,2.0,Cat_6,C
463722,Male,Yes,55,Yes,Executive,9.0,High,2.0,Cat_6,C
461746,Male,Yes,53,Yes,Artist,2.0,Average,3.0,Cat_6,C
465561,Male,Yes,25,No,Artist,1.0,Average,4.0,Cat_4,B
459427,Female,Yes,28,Yes,Healthcare,,Low,2.0,Cat_6,D
465599,Female,Yes,47,Yes,Healthcare,0.0,Average,6.0,Cat_1,C
467894,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,C
467618,Male,No,26,No,Doctor,6.0,Low,2.0,Cat_6,D
460632,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_3,D
460690,Female,,51,No,Homemaker,8.0,Low,,Cat_3,A
462441,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
466309,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
462794,Male,No,27,No,Healthcare,10.0,Low,5.0,Cat_6,D
460385,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
462655,Male,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_4,D
467350,Female,No,30,Yes,Homemaker,6.0,Low,1.0,Cat_6,D
465095,Male,Yes,48,Yes,Executive,1.0,High,4.0,Cat_6,C
466291,Male,No,22,No,Healthcare,,Low,,Cat_4,D
459857,Male,No,33,Yes,Entertainment,6.0,Low,1.0,Cat_6,A
461185,Female,No,22,No,Healthcare,,Low,4.0,Cat_3,D
461781,Male,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,C
465552,Female,,23,No,Healthcare,0.0,Low,7.0,Cat_6,D
463326,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_2,D
466988,Female,No,72,Yes,Lawyer,0.0,Low,,Cat_6,B
465942,Female,Yes,33,Yes,Marketing,8.0,High,2.0,Cat_6,D
464270,Female,No,45,Yes,Artist,3.0,Low,1.0,Cat_6,A
462202,Female,No,43,Yes,Entertainment,1.0,Low,4.0,Cat_4,A
464715,Male,Yes,61,No,Marketing,1.0,Average,4.0,Cat_4,D
460612,Male,No,33,Yes,Entertainment,9.0,Low,4.0,Cat_3,C
463633,Male,Yes,33,Yes,Doctor,0.0,Average,2.0,Cat_6,B
459826,Female,No,31,No,,,Low,1.0,Cat_7,C
461379,Male,No,31,Yes,Healthcare,0.0,Low,,Cat_5,D
462816,Male,Yes,76,No,Entertainment,0.0,Low,1.0,Cat_6,D
465247,Male,No,18,No,Healthcare,6.0,Low,7.0,Cat_6,D
462835,Male,Yes,59,No,Engineer,,Average,4.0,Cat_6,B
464670,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_4,B
465810,Female,No,28,No,Engineer,1.0,Low,2.0,Cat_4,D
467454,Male,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6,A
465346,Female,No,37,Yes,Marketing,1.0,Low,3.0,Cat_6,D
464766,Female,Yes,51,No,Engineer,7.0,Average,5.0,Cat_4,B
462323,Female,Yes,70,Yes,Doctor,0.0,Average,2.0,Cat_6,C
462146,Male,Yes,69,Yes,Lawyer,0.0,High,4.0,Cat_6,C
464538,Male,No,19,No,Healthcare,0.0,Low,,Cat_3,D
466256,Female,Yes,65,Yes,Engineer,1.0,Low,1.0,Cat_6,B
459594,Female,Yes,42,Yes,Artist,5.0,Low,1.0,Cat_6,A
461467,Female,Yes,73,,Lawyer,,High,2.0,Cat_1,A
465841,Female,No,52,Yes,Engineer,3.0,Low,1.0,Cat_6,A
466878,Male,Yes,38,No,Artist,8.0,High,5.0,Cat_6,A
467734,Male,Yes,79,Yes,Lawyer,2.0,High,2.0,Cat_6,B
461153,Female,Yes,32,Yes,Artist,,High,3.0,Cat_3,A
459154,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_6,A
458995,Male,Yes,62,No,Executive,0.0,High,4.0,Cat_6,B
462533,Female,No,33,Yes,Entertainment,0.0,Low,3.0,Cat_6,A
462879,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6,A
459709,Female,Yes,47,Yes,Artist,7.0,Average,4.0,Cat_6,C
467273,Female,Yes,81,Yes,Lawyer,7.0,High,2.0,Cat_6,B
464183,Female,No,37,No,Artist,4.0,Low,2.0,Cat_6,C
465700,Male,Yes,25,Yes,Entertainment,1.0,High,2.0,Cat_3,D
459174,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_4,B
462803,Male,No,26,No,Doctor,0.0,Low,6.0,Cat_2,B
463222,Female,No,36,Yes,Healthcare,2.0,Low,,Cat_6,A
461067,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_3,D
463223,Female,No,22,No,Entertainment,,Low,3.0,Cat_6,D
467015,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6,C
461316,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3,C
466242,Female,No,35,No,Engineer,1.0,Low,1.0,Cat_4,A
464500,Female,,39,Yes,Artist,1.0,Low,3.0,Cat_6,B
465465,Female,Yes,28,Yes,Artist,8.0,Low,2.0,Cat_6,B
464401,Female,Yes,66,Yes,Lawyer,4.0,Low,1.0,Cat_6,B
465923,Female,No,30,Yes,Engineer,9.0,Low,5.0,Cat_6,D
463110,Male,Yes,68,No,Executive,1.0,High,2.0,Cat_6,A
464174,Female,No,43,Yes,Engineer,0.0,Low,4.0,Cat_6,D
459240,Female,No,28,Yes,Artist,1.0,Low,1.0,Cat_6,A
461870,Female,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6,C
459449,Male,Yes,43,Yes,Artist,,Low,2.0,Cat_6,B
461749,Female,No,22,No,Healthcare,0.0,Low,5.0,Cat_6,D
460005,Male,No,43,Yes,Engineer,0.0,Low,1.0,Cat_6,A
466532,Female,No,19,No,Engineer,1.0,Low,4.0,Cat_6,D
467623,Male,Yes,76,Yes,,1.0,High,2.0,Cat_6,A
464165,Female,No,55,No,Entertainment,3.0,Low,1.0,Cat_6,A
459741,Male,Yes,66,No,Lawyer,0.0,High,3.0,Cat_6,B
460583,Male,No,18,No,Marketing,1.0,Low,6.0,Cat_3,D
460419,Female,Yes,41,No,Doctor,,Low,1.0,Cat_7,A
461677,Male,No,32,Yes,Healthcare,8.0,Low,,Cat_6,D
461171,Male,Yes,41,Yes,Artist,,Average,3.0,Cat_3,A
462757,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
465060,Female,Yes,79,Yes,Lawyer,14.0,High,3.0,Cat_6,C
465399,Male,No,39,Yes,Entertainment,1.0,Low,1.0,Cat_4,B
465352,Male,Yes,61,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
464021,Female,No,18,No,Healthcare,1.0,Low,5.0,Cat_6,D
465723,Male,No,42,Yes,Healthcare,9.0,Low,1.0,Cat_3,D
462022,Female,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_3,B
460487,Female,No,42,No,Homemaker,,Low,1.0,Cat_3,B
467899,Male,Yes,66,Yes,Artist,1.0,Average,2.0,Cat_6,B
467759,Female,Yes,48,Yes,Doctor,0.0,Low,2.0,Cat_6,C
460254,Female,No,32,Yes,Artist,1.0,Low,2.0,Cat_6,B
463568,Female,No,26,No,Healthcare,1.0,Low,,Cat_5,D
460789,Male,Yes,36,Yes,Executive,1.0,Low,3.0,Cat_6,D
466460,Male,Yes,85,No,Lawyer,1.0,Low,1.0,Cat_6,D
462628,Female,Yes,28,No,,,Average,3.0,Cat_4,D
467159,Female,Yes,39,Yes,Homemaker,8.0,High,2.0,Cat_6,D
467940,Female,No,29,No,Marketing,9.0,Low,4.0,Cat_2,A
460587,Female,No,38,Yes,Artist,,Low,1.0,Cat_3,B
459970,Male,No,40,Yes,Artist,1.0,Low,2.0,Cat_6,A
459873,Male,Yes,55,Yes,Artist,,Average,3.0,Cat_4,A
459139,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_4,C
464412,Male,Yes,70,No,Lawyer,1.0,Low,2.0,Cat_6,D
463863,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
467628,Male,Yes,73,No,Executive,,High,3.0,Cat_6,C
459703,Male,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6,A
465661,Male,No,59,Yes,Entertainment,1.0,Low,1.0,Cat_6,C
459080,Male,Yes,77,No,Lawyer,0.0,Low,2.0,Cat_6,D
459645,Male,Yes,43,Yes,Artist,,Average,2.0,Cat_6,B
465572,Male,No,32,No,Doctor,5.0,Low,1.0,Cat_4,D
459183,Female,No,26,Yes,Artist,1.0,Low,3.0,Cat_2,A
461107,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_3,D
463125,Male,No,29,No,Healthcare,0.0,Low,6.0,Cat_6,B
466220,Male,No,42,Yes,Doctor,8.0,Low,1.0,Cat_2,B
463853,Female,Yes,58,Yes,Artist,0.0,Average,4.0,Cat_3,B
460757,Female,Yes,28,No,Homemaker,9.0,High,3.0,Cat_6,A
464855,Female,Yes,37,No,Engineer,,Average,9.0,Cat_4,A
461113,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_3,D
467156,Male,Yes,37,Yes,Artist,6.0,Low,1.0,Cat_6,B
460546,Female,Yes,71,Yes,Lawyer,1.0,Low,2.0,Cat_3,C
461995,Female,No,30,No,Artist,7.0,Low,1.0,Cat_6,A
466544,Male,Yes,41,Yes,Executive,1.0,Average,3.0,Cat_6,A
462700,Male,Yes,38,Yes,Artist,0.0,Average,4.0,Cat_6,B
466723,Female,No,32,No,Entertainment,1.0,Low,3.0,Cat_6,A
461358,Male,No,42,No,Entertainment,1.0,Low,3.0,Cat_6,A
464129,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_1,C
460298,Female,No,52,Yes,Lawyer,4.0,Low,1.0,Cat_6,A
465424,Male,No,38,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
461461,Male,Yes,36,No,Entertainment,9.0,Average,2.0,Cat_6,B
462812,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,C
461380,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,B
461295,Female,Yes,66,Yes,Artist,1.0,Average,3.0,Cat_6,C
459394,Male,No,28,No,Entertainment,9.0,Low,2.0,Cat_6,A
466217,Male,No,27,Yes,Doctor,0.0,Low,2.0,Cat_6,C
464070,Male,No,39,Yes,Artist,5.0,Low,2.0,Cat_6,B
462673,Female,No,28,No,Homemaker,8.0,Low,,Cat_6,D
462999,Female,,29,No,Engineer,0.0,High,4.0,Cat_6,A
463759,Male,Yes,53,Yes,Executive,9.0,High,4.0,Cat_6,C
459579,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_4,B
462608,Female,No,71,No,Engineer,1.0,Low,1.0,Cat_4,A
458982,Male,Yes,61,Yes,Executive,1.0,High,3.0,Cat_6,C
461304,Male,No,19,No,Marketing,2.0,Low,4.0,Cat_6,C
459685,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_7,C
464957,Female,Yes,87,No,Lawyer,0.0,Low,1.0,Cat_4,A
462749,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,C
461263,Female,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_4,A
463108,Male,Yes,59,Yes,Lawyer,7.0,High,2.0,Cat_6,A
466277,Male,No,18,No,Healthcare,0.0,Low,5.0,Cat_3,D
461170,Female,No,40,No,Engineer,0.0,Low,3.0,Cat_3,A
462429,Male,Yes,76,No,Lawyer,0.0,Low,1.0,Cat_6,A
462003,Male,Yes,79,No,Lawyer,9.0,Low,3.0,Cat_6,D
467637,Male,No,36,Yes,Engineer,,Low,2.0,Cat_3,D
467543,Male,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,B
467873,Female,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6,C
465936,Male,No,35,Yes,Artist,6.0,Low,3.0,Cat_6,B
467782,Female,No,30,Yes,Entertainment,0.0,Low,5.0,Cat_2,A
463459,Male,Yes,73,Yes,Artist,5.0,High,3.0,Cat_6,C
467463,Female,Yes,39,Yes,Artist,8.0,Average,3.0,Cat_6,B
463993,Female,Yes,37,Yes,Artist,5.0,Average,2.0,Cat_6,B
464095,Female,Yes,31,Yes,Engineer,1.0,Low,2.0,Cat_6,A
467617,Male,Yes,82,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
465902,Male,No,25,Yes,Executive,3.0,Low,3.0,Cat_6,D
460134,Male,Yes,39,Yes,Entertainment,9.0,High,3.0,Cat_6,D
466746,Female,Yes,69,Yes,Lawyer,0.0,High,2.0,Cat_6,C
463769,Male,Yes,63,No,Executive,0.0,High,4.0,Cat_6,B
467459,Male,Yes,40,Yes,Executive,,High,5.0,Cat_6,B
461118,Female,No,30,Yes,Healthcare,6.0,Low,,Cat_3,A
461604,Male,Yes,38,No,Entertainment,1.0,Average,2.0,Cat_6,B
460213,Male,Yes,40,Yes,Entertainment,5.0,Low,1.0,Cat_6,D
465862,Female,,50,Yes,Artist,8.0,Average,1.0,Cat_6,A
462528,Female,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,C
459291,Female,No,38,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
460119,Male,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
462463,Male,Yes,61,No,Artist,1.0,Average,2.0,Cat_6,C
462903,Male,Yes,72,Yes,Entertainment,,Average,2.0,Cat_6,B
464352,Male,Yes,58,Yes,Doctor,0.0,Average,2.0,Cat_6,C
461469,Male,Yes,38,Yes,Artist,0.0,Low,2.0,Cat_6,C
464632,Male,No,29,No,Entertainment,0.0,Low,8.0,Cat_4,D
467221,Female,No,20,No,Doctor,,Low,4.0,Cat_6,C
462061,Male,No,41,No,Doctor,1.0,Low,3.0,Cat_6,B
464452,Female,No,72,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
467581,Female,Yes,33,Yes,Engineer,2.0,Average,2.0,Cat_6,D
460830,Male,Yes,40,No,Entertainment,2.0,Average,5.0,Cat_2,B
461330,Male,Yes,60,No,Executive,0.0,High,2.0,Cat_6,C
463236,Female,No,26,Yes,Healthcare,5.0,Low,2.0,Cat_6,D
461250,Female,Yes,47,Yes,Lawyer,2.0,High,4.0,Cat_6,D
463624,Male,Yes,62,Yes,Executive,0.0,High,4.0,Cat_6,C
467935,Male,No,23,No,Healthcare,7.0,Low,3.0,Cat_6,D
462187,Female,No,50,Yes,Artist,4.0,Low,1.0,Cat_6,C
466749,Male,No,21,,Healthcare,1.0,Low,5.0,Cat_3,D
463572,Male,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_6,C
462855,Male,No,20,No,Healthcare,,Low,,Cat_6,D
462321,Female,No,42,Yes,Engineer,6.0,Low,1.0,Cat_6,A
467002,Female,No,26,Yes,Homemaker,9.0,Low,,Cat_6,D
463199,Female,Yes,52,Yes,Artist,1.0,Low,3.0,Cat_4,A
466208,Male,Yes,67,No,Executive,2.0,High,1.0,Cat_6,C
461122,Male,Yes,26,No,Entertainment,8.0,Low,2.0,Cat_4,D
463476,Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6,B
464536,Male,Yes,28,Yes,Artist,0.0,Average,3.0,Cat_6,A
464288,Female,No,33,Yes,Doctor,9.0,Low,2.0,Cat_6,A
459763,Male,No,18,No,Artist,,Low,4.0,Cat_4,D
461652,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,C
463953,Male,Yes,28,Yes,Entertainment,3.0,Average,3.0,Cat_7,B
459096,Male,,80,No,Lawyer,0.0,Low,1.0,Cat_6,A
460056,Male,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_1,C
464308,Female,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,B
467398,Male,Yes,37,No,Entertainment,1.0,Low,2.0,Cat_6,A
464445,Male,Yes,81,Yes,Executive,1.0,High,3.0,Cat_6,C
465958,Female,No,36,Yes,Artist,5.0,Low,,Cat_6,D
463898,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
461645,Female,No,37,Yes,Artist,0.0,Low,2.0,Cat_6,C
462390,Female,No,28,No,Healthcare,0.0,Low,4.0,Cat_3,B
466013,Male,No,22,No,Healthcare,2.0,Low,3.0,Cat_4,D
463600,Male,No,33,No,Healthcare,3.0,Low,5.0,Cat_2,B
464457,Female,No,53,Yes,Artist,9.0,Low,1.0,Cat_6,B
466581,Female,Yes,43,Yes,Artist,9.0,High,4.0,Cat_6,C
465910,Male,Yes,38,No,Artist,10.0,Average,4.0,Cat_7,A
464135,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,B
466761,Female,Yes,48,Yes,Entertainment,2.0,Low,1.0,Cat_1,A
466995,Female,No,35,Yes,Artist,8.0,Low,,Cat_6,A
465925,Male,No,26,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
467594,Male,Yes,45,No,Executive,0.0,Average,3.0,Cat_4,B
466265,Male,No,30,No,Doctor,1.0,Low,1.0,Cat_3,C
462924,Female,Yes,31,No,Homemaker,8.0,Average,2.0,Cat_6,D
463404,Male,Yes,29,No,Doctor,,High,2.0,Cat_3,B
