index,work_year,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,salary
3289,2022,SE,FT,Data Analyst,CA,100.0,CA,M,61300
3741,2020,MI,FT,Data Scientist,US,100.0,US,M,118000
776,2021,MI,FT,Data Science Lead,US,100.0,US,M,150000
764,2023,SE,FT,Data Engineer,US,100.0,US,M,178500
1364,2023,SE,FT,ML Engineer,US,,US,M,220000
3164,2022,MI,FT,Data Engineer,GB,,GB,M,110820
3058,2022,SE,FT,Machine Learning Scientist,US,,US,M,144000
2406,2022,SE,FT,Data Engineer,US,100.0,US,M,315000
3581,2021,EN,FT,Data Scientist,IN,50.0,IN,L,29751
3717,2021,SE,FT,Data Engineer,RO,50.0,GB,S,76833
2557,2022,SE,FT,Data Engineer,US,,US,M,145000
1471,2023,SE,FT,Analytics Engineer,US,100.0,US,M,175000
2433,2022,SE,FT,Data Engineer,US,,US,M,184100
2737,2022,SE,FT,Analytics Engineer,US,100.0,US,M,130000
3513,2021,EN,FT,Data Engineer,US,100.0,US,L,80000
1827,2022,SE,FT,Data Scientist,US,,US,M,140000
2224,2022,SE,FT,Data Engineer,US,,US,M,179500
1605,2023,EX,FT,Data Scientist,US,,US,M,300000
3163,2020,EN,FT,Data Scientist,DE,,DE,S,49268
1837,2022,SE,FT,Data Engineer,US,,US,M,120000
2952,2022,SE,FT,ETL Developer,US,100.0,US,M,124270
3159,2022,SE,FT,Data Analyst,US,100.0,US,M,112900
3197,2022,MI,FT,Data Analyst,GB,100.0,GB,M,36940
720,2023,SE,FT,Data Infrastructure Engineer,US,100.0,US,M,184000
378,2023,SE,FT,Machine Learning Engineer,US,,US,M,202353
717,2023,SE,FT,Data Scientist,US,100.0,US,M,198200
2816,2022,SE,FT,Data Scientist,US,100.0,US,L,180000
227,2023,SE,FT,Data Engineer,US,,US,M,140000
2803,2022,SE,FT,Data Engineer,US,100.0,US,L,178800
1277,2023,MI,FT,Data Analyst,GB,,GB,M,109371
2241,2022,MI,FT,Data Specialist,US,,US,M,165000
1832,2022,SE,FT,Data Science Consultant,US,,US,M,145000
2617,2022,SE,FT,Data Analyst,US,,US,M,110600
2856,2022,SE,FT,Data Engineer,US,,US,M,300000
1083,2023,SE,FT,Data Engineer,US,100.0,US,M,104000
2821,2022,SE,FT,Data Architect,US,100.0,US,M,135000
2127,2022,SE,FT,Data Specialist,US,,US,M,70000
1479,2023,SE,FT,Data Engineer,US,100.0,US,M,90000
483,2023,SE,FT,Data Scientist,US,100.0,US,M,198200
1343,2023,SE,FT,Data Scientist,US,,US,M,162500
1504,2023,SE,FT,Data Engineer,US,100.0,US,M,205600
952,2023,SE,FT,Data Engineer,US,,US,M,163800
1670,2023,SE,FT,Data Science Engineer,US,,US,M,100000
696,2023,SE,FT,Data Engineer,US,,US,M,105200
3600,2020,EN,FT,Data Analyst,US,100.0,US,L,91000
2290,2022,SE,FT,Applied Scientist,US,100.0,US,M,184000
2864,2022,SE,FT,Data Engineer,US,100.0,US,M,63000
1660,2023,SE,FT,Machine Learning Engineer,US,,US,M,135000
72,2023,SE,FT,Data Scientist,US,100.0,US,M,237000
1406,2023,MI,FT,Data Analyst,US,,US,M,150000
3740,2020,SE,FT,Data Science Manager,US,100.0,US,M,190200
3622,2021,MI,FT,Data Engineer,US,100.0,US,L,112000
1259,2023,SE,FT,Data Engineer,IE,100.0,IE,M,101943
2920,2022,SE,FT,Analytics Engineer,US,,US,M,63000
2246,2022,MI,FT,Deep Learning Engineer,GB,100.0,GB,M,49253
1040,2023,SE,FT,Data Quality Analyst,US,,US,M,72200
3585,2020,MI,FT,Data Scientist,US,100.0,US,L,105000
986,2023,SE,FT,Machine Learning Engineer,US,,US,M,204500
351,2023,SE,FT,Data Engineer,US,,US,M,147000
3602,2021,SE,FT,Data Scientist,US,100.0,US,L,165000
887,2023,MI,FT,Data Engineer,US,,US,M,125000
3584,2021,SE,FT,Cloud Data Engineer,BR,100.0,US,S,160000
1673,2023,SE,FT,Cloud Database Engineer,US,100.0,US,M,140000
2493,2022,SE,FT,Data Scientist,US,100.0,US,M,140000
2793,2022,SE,FT,Machine Learning Engineer,US,100.0,US,L,131300
2593,2022,MI,FT,Data Analyst,US,,US,M,65000
3399,2022,MI,FT,Data Analyst,US,100.0,US,M,50000
849,2023,MI,FT,Data Engineer,US,,US,M,250000
228,2023,EX,FT,Head of Data,US,,US,M,329500
3678,2021,MI,FT,Data Scientist,IN,,IN,M,33808
1546,2023,MI,FT,Applied Data Scientist,KE,100.0,KE,S,80000
20,2023,MI,FT,Data Analyst,US,100.0,US,M,110000
2643,2022,SE,FT,Data Scientist,US,100.0,US,M,50000
2657,2022,SE,FT,Data Engineer,PT,,PT,M,42026
3266,2022,SE,FT,Data Scientist,US,100.0,US,M,136620
3334,2022,SE,FT,Data Engineer,US,100.0,US,M,145000
3255,2022,MI,FT,Data Analyst,US,,US,M,106260
3479,2022,MI,FL,Data Scientist,CA,100.0,US,M,100000
2169,2022,SE,FT,Data Analyst,GB,,GB,M,70186
1021,2023,MI,FT,Data Engineer,US,,US,M,100000
436,2023,SE,FT,Data Scientist,US,100.0,US,M,170000
3068,2022,EX,FT,Data Science Manager,US,,US,M,175100
1801,2023,MI,FT,Machine Learning Engineer,GB,100.0,GB,M,46178
3310,2022,EX,FT,Head of Data Science,US,100.0,US,M,224000
2180,2022,EN,FT,Machine Learning Engineer,US,,US,M,140250
1583,2023,SE,FT,Data Analyst,US,100.0,US,M,145000
1547,2023,EN,FT,Business Data Analyst,GR,50.0,GR,L,12877
1340,2023,SE,FT,Azure Data Engineer,NL,50.0,NL,L,100000
994,2023,SE,FT,Data Analyst,US,,US,M,121700
901,2023,MI,FT,Machine Learning Scientist,US,,US,S,125000
1423,2023,SE,FT,Data Analyst,US,,US,M,122000
998,2023,SE,FT,Data Science Consultant,TH,50.0,TH,M,29453
2573,2022,EN,FT,Data Scientist,GB,50.0,GB,L,33246
2130,2022,SE,FT,Data Scientist,US,,US,M,129300
3468,2022,SE,FT,Applied Data Scientist,US,100.0,US,L,380000
3111,2022,SE,FT,Data Engineer,US,100.0,US,M,200000
3321,2022,SE,FT,Data Scientist,US,100.0,US,M,144000
877,2023,MI,FT,Data Analyst,GB,,GB,M,48609
1971,2022,SE,FT,Data Engineer,US,100.0,US,M,190000
1297,2023,SE,FT,Data Analyst,US,100.0,US,M,51962
2586,2022,SE,FT,Data Scientist,US,,US,M,185900
1901,2022,SE,FT,Machine Learning Engineer,US,100.0,US,M,192000
75,2023,SE,FT,Computer Vision Engineer,US,,US,M,210000
619,2023,SE,FT,Data Scientist,US,100.0,US,M,237000
1778,2023,SE,FT,Data Scientist,CA,,CA,M,143100
1122,2023,MI,FT,Data Infrastructure Engineer,US,100.0,US,M,160000
3240,2022,MI,FT,Data Scientist,GB,,GB,M,61566
1565,2023,SE,FT,Data Analyst,ES,,ES,M,51508
1941,2022,SE,FT,Data Engineer,ES,,ES,M,36773
535,2023,SE,FT,Data Engineer,US,,US,M,145000
1138,2023,SE,FT,Data Architect,US,,US,M,120000
2491,2022,SE,FT,Data Engineer,US,100.0,US,M,182000
1464,2023,MI,FT,Data Science Manager,US,,US,M,220000
3418,2022,MI,FT,Machine Learning Developer,CA,100.0,CA,M,76814
2680,2022,SE,FT,BI Analyst,NG,100.0,NG,S,200000
2384,2022,SE,FT,Data Engineer,US,100.0,US,M,175000
1252,2023,MI,FT,Data Scientist,US,,US,M,120000
3217,2022,SE,FT,Data Scientist,US,100.0,US,M,180000
2830,2022,SE,FT,Analytics Engineer,US,100.0,US,M,122500
1676,2023,SE,FT,Data Science Manager,US,100.0,US,M,198200
685,2023,MI,FT,Data Engineer,US,,US,M,162500
3385,2022,SE,FT,Data Analyst,US,100.0,US,M,110925
1640,2023,SE,FT,BI Developer,US,,US,M,106000
3265,2022,SE,FT,Data Analyst,US,100.0,US,M,84900
3117,2022,EN,FT,Data Engineer,US,100.0,US,L,129000
3702,2021,MI,FT,Data Science Engineer,GR,100.0,GR,M,40189
3008,2022,SE,FT,Data Analyst,US,100.0,US,M,117000
2332,2022,SE,FT,Research Scientist,US,100.0,US,M,196000
3469,2022,MI,FT,Data Scientist,CH,,CH,L,120402
2717,2022,SE,FT,Data Scientist,US,,US,L,215000
1077,2023,SE,FT,Data Engineer,US,100.0,US,M,202000
642,2023,SE,FT,Data Architect,US,100.0,US,M,113900
57,2023,SE,FT,Research Engineer,US,,US,M,139000
2017,2022,EN,FT,BI Data Analyst,DE,,DE,L,60938
62,2023,SE,FT,Data Scientist,US,100.0,US,M,172500
1654,2023,MI,FT,Data Engineer,ES,100.0,ES,M,80000
3715,2021,SE,FT,Finance Data Analyst,GB,50.0,GB,L,61896
3482,2022,SE,FT,Research Scientist,US,50.0,US,L,144000
3669,2021,MI,FT,Data Scientist,CL,100.0,CL,L,40038
1519,2023,SE,FT,Data Scientist,US,100.0,US,M,110000
3511,2021,EN,FT,BI Data Analyst,US,50.0,US,S,55000
3165,2022,MI,FT,Data Engineer,GB,,GB,M,92350
1844,2022,MI,FT,Data Scientist,US,100.0,US,M,127500
2684,2022,MI,FT,NLP Engineer,CZ,100.0,CZ,M,5132
1424,2023,SE,FT,Data Analyst,US,,US,M,94000
506,2023,SE,FT,Machine Learning Engineer,US,,US,M,172200
202,2023,SE,FT,Data DevOps Engineer,FR,50.0,FR,S,53654
2192,2022,SE,FT,Machine Learning Engineer,FR,100.0,FR,M,73546
3691,2020,MI,FT,BI Data Analyst,US,,US,M,98000
1558,2023,SE,FT,Data Science Manager,US,,US,M,299500
3252,2022,SE,FT,Data Scientist,US,,US,L,180000
1544,2023,SE,FT,Data Scientist,US,,US,M,156400
2782,2022,SE,FT,Data Analyst,ES,,ES,M,50432
1752,2023,SE,FT,Research Scientist,US,,US,M,200000
2140,2022,SE,FT,Data Scientist,ES,,ES,M,37824
2817,2022,SE,FT,Data Scientist,US,100.0,US,L,165000
2124,2022,SE,FT,Data Engineer,US,,US,M,120000
1891,2022,SE,FT,Cloud Database Engineer,US,100.0,US,M,160000
1407,2023,MI,FT,Data Analyst,US,,US,M,100000
214,2023,SE,FT,Data Scientist,CA,,CA,M,176000
1760,2023,SE,FT,Data Scientist,US,,US,M,182000
1123,2023,SE,FT,Machine Learning Engineer,US,100.0,US,M,200000
2097,2022,SE,FT,Analytics Engineer,US,100.0,US,M,170000
484,2023,MI,FT,Research Scientist,US,100.0,US,M,210000
2700,2022,MI,FT,Data Analytics Engineer,US,100.0,US,L,135000
1797,2023,MI,FT,Machine Learning Engineer,GB,100.0,GB,M,63192
1348,2023,MI,FT,Research Scientist,US,,US,M,85000
3559,2020,EX,FT,Data Engineer,ES,50.0,ES,L,79833
1465,2023,MI,FT,Data Science Manager,US,,US,M,195000
3593,2020,EN,FT,Data Analyst,IN,,IN,S,6072
2443,2022,SE,FT,Data Scientist,US,100.0,US,M,104000
678,2023,SE,FT,Data Manager,CO,,CO,M,48000
790,2023,MI,FT,Data Scientist,US,,US,M,106250
2070,2022,MI,FT,Machine Learning Engineer,US,,US,M,90000
3527,2021,EN,FT,Data Scientist,UA,100.0,UA,L,13400
462,2023,SE,FT,Data Scientist,CA,,CA,M,190000
1354,2023,SE,FT,Machine Learning Engineer,US,,US,M,204500
1274,2023,SE,FT,Data Engineer,US,100.0,US,M,75000
126,2023,SE,FT,Data Engineer,US,,US,M,129300
2186,2022,SE,FT,Research Engineer,US,,US,M,150000
2672,2022,SE,FT,Data Scientist,US,100.0,US,M,198440
1506,2023,MI,FT,Data Engineer,US,,US,M,120000
427,2023,SE,FT,Machine Learning Engineer,US,,US,M,170000
2447,2022,EX,FT,Head of Data,US,,US,M,160000
1023,2023,SE,FT,Research Engineer,DE,100.0,DE,S,85847
3571,2021,MI,FT,Data Analyst,GB,50.0,GB,L,51519
2176,2022,SE,FT,Data Architect,US,100.0,US,M,135000
2945,2022,SE,FT,Analytics Engineer,US,,US,M,63000
1868,2022,SE,FT,Lead Data Scientist,IN,,IN,L,56723
2116,2022,SE,FT,Data Architect,US,100.0,US,M,149040
919,2023,SE,FT,Data Analyst,US,,US,M,110000
1478,2023,SE,FT,Data Engineer,US,100.0,US,M,160000
347,2023,SE,FT,Data Scientist,US,100.0,US,M,133200
2046,2022,SE,FT,Data Scientist,ES,,ES,M,47280
1895,2022,MI,FT,Data Scientist,GB,,GB,M,92350
35,2023,MI,FT,Data Engineer,US,,US,M,162500
1162,2023,SE,FT,Data Engineer,US,100.0,US,M,146000
819,2023,MI,FT,Research Scientist,US,100.0,US,M,125000
1509,2023,SE,FT,Data Engineer,US,,US,M,129300
3170,2022,SE,FT,Data Analyst,US,,US,M,115934
2738,2022,SE,FT,Analytics Engineer,US,100.0,US,M,110000
3157,2022,MI,FT,Machine Learning Engineer,GB,,GB,M,92350
2087,2022,SE,FT,Data Engineer,US,,US,M,152500
2012,2022,MI,FT,Data Analyst,GB,,GB,M,55410
806,2023,SE,FT,Data Engineer,US,,US,M,140000
676,2023,SE,FT,Data Architect,GB,100.0,GB,M,92000
3284,2022,SE,FT,Data Scientist,US,100.0,US,M,211500
3689,2020,MI,FT,Product Data Analyst,IN,100.0,IN,L,6072
2891,2022,MI,FT,Data Engineer,GB,100.0,GB,M,86193
1069,2022,EN,FT,Data Scientist,US,100.0,US,M,168000
3089,2022,SE,FT,Data Scientist,US,,US,L,160000
608,2023,SE,FT,Data Scientist,US,,US,M,134024
3262,2022,MI,FT,Data Engineer,US,100.0,US,M,170000
416,2023,SE,FT,Data Scientist,US,100.0,US,M,145000
3548,2020,EN,FT,Data Analyst,NG,100.0,NG,S,10000
1171,2023,SE,FT,Data Engineer,US,,US,M,139500
2068,2022,SE,FT,Applied Scientist,US,100.0,US,M,196000
155,2023,MI,FT,Business Data Analyst,US,50.0,US,L,105000
1807,2023,SE,FT,Data Engineer,US,100.0,US,M,75000
1097,2023,SE,FT,Data Scientist,US,,US,M,300240
547,2023,SE,FT,Data Engineer,US,,US,M,167500
2243,2022,SE,FT,Data Engineer,US,,US,M,168400
2148,2022,SE,FT,Machine Learning Software Engineer,CA,100.0,CA,M,168000
1652,2023,SE,FT,Data Scientist,US,,US,M,105200
1911,2022,MI,FT,Data Analyst,US,100.0,US,M,75000
1864,2022,SE,FT,Machine Learning Software Engineer,CA,100.0,CA,M,183600
3729,2021,EN,FT,AI Scientist,IN,100.0,AS,S,18053
1967,2022,EN,FT,Data Analyst,US,,US,M,48000
687,2023,SE,FT,Data Science Manager,US,,US,M,299500
1086,2023,SE,FT,Research Engineer,US,,US,M,148000
1610,2023,SE,FT,Data Engineer,US,,US,M,129000
2559,2022,MI,FT,BI Analyst,BR,100.0,BR,M,78000
2172,2022,MI,FT,Machine Learning Researcher,CA,50.0,CA,L,105236
37,2023,MI,FT,Data Analyst,US,,US,M,105380
1473,2023,SE,FT,Analytics Engineer,US,100.0,US,M,138750
596,2023,MI,FT,Data Engineer,US,100.0,US,M,60400
1609,2023,SE,FT,Data Engineer,US,,US,M,252000
2358,2022,EN,FT,Data Scientist,HU,100.0,HU,M,17684
1914,2022,SE,FT,Applied Scientist,US,100.0,US,M,142000
83,2022,EN,FT,AI Developer,IN,50.0,IN,L,300000
1641,2023,SE,FT,Research Scientist,US,,US,M,180000
2033,2022,EN,FT,AI Scientist,CA,50.0,CA,L,200000
2547,2022,MI,FT,Analytics Engineer,BR,100.0,BR,M,78000
2105,2022,SE,FT,Data Engineer,US,100.0,US,M,197430
902,2023,SE,FT,Data Scientist,US,,US,M,201000
3144,2022,MI,FT,Data Engineer,GB,100.0,GB,M,92350
2458,2022,SE,FT,Data Engineer,US,,US,M,220000
1498,2023,SE,FT,Data Scientist,US,,US,M,150000
1373,2023,SE,FT,Data Engineer,US,100.0,US,M,107000
2762,2022,SE,FT,Machine Learning Engineer,PR,100.0,PR,M,200000
3510,2021,MI,FT,Data Architect,US,100.0,US,L,150000
3539,2021,MI,FT,Applied Data Scientist,GB,50.0,CA,L,54238
1453,2023,SE,FT,Data Analyst,US,100.0,US,M,87000
2969,2022,EN,,Data Scientist,DO,100.0,FR,M,110000
3396,2022,SE,FT,Data Scientist,US,100.0,US,M,230000
1626,2023,SE,FT,Machine Learning Engineer,US,,US,M,204500
2999,2022,SE,FT,Data Engineer,US,100.0,US,M,126000
769,2023,SE,FT,Machine Learning Engineer,GB,,GB,M,195652
3042,2022,MI,FT,Data Engineer,US,,US,M,24000
1314,2023,SE,FT,Data Scientist,US,100.0,US,M,185000
2256,2022,SE,FT,Data Analyst,US,,US,M,100000
329,2023,SE,FT,Data Architect,US,,US,M,159500
147,2023,SE,FT,Data Engineer,US,100.0,US,M,95000
1036,2023,SE,FT,Data Engineer,US,,US,M,80000
366,2023,MI,FT,Data Analyst,US,,US,M,75000
722,2023,SE,FT,Data Analyst,US,,US,M,70000
323,2022,SE,FT,AI Developer,CA,,CA,S,275000
1267,2023,SE,FT,Data Architect,US,100.0,US,M,200000
1156,2023,SE,FT,Data Analyst,US,100.0,US,M,95000
3508,2021,MI,FT,Data Engineer,GB,100.0,GB,L,82528
218,2023,SE,FT,Applied Data Scientist,AU,100.0,FI,M,68318
2413,2022,MI,FT,Data Analyst,US,,US,M,79000
1237,2023,SE,FT,Data Analyst,US,,US,M,153600
3242,2022,MI,FT,Data Engineer,GB,,GB,M,73880
433,2023,MI,FT,Data Manager,US,,US,M,135000
2247,2022,SE,FT,Data Engineer,US,,US,M,200000
3120,2020,EN,FT,Data Engineer,IN,100.0,IN,L,13493
33,2023,SE,FT,Computer Vision Engineer,US,,US,M,342810
1887,2022,SE,FT,Data Scientist,US,,US,M,155000
502,2023,SE,FT,Data Scientist,US,,US,M,175000
459,2023,SE,FT,Data Engineer,US,100.0,US,M,160000
2788,2022,SE,FT,Data Analyst,US,100.0,US,M,113000
1322,2023,EN,FT,Data Scientist,US,50.0,US,S,110000
465,2023,MI,FT,Data Architect,US,,US,M,167500
1074,2023,SE,FT,Data Scientist,US,,US,M,90700
1127,2023,SE,FT,Machine Learning Engineer,US,100.0,US,M,240000
1568,2023,EN,FT,Data Engineer,US,,US,M,135000
1599,2023,SE,FT,Data Scientist,US,,US,M,182000
3724,2021,EN,FT,Business Data Analyst,LU,100.0,LU,L,59102
2846,2022,MI,FT,Data Manager,US,,US,M,98000
933,2023,MI,FT,Data Engineer,GB,,GB,M,103294
1765,2023,SE,FT,Machine Learning Engineer,US,,US,M,142200
137,2023,EN,FT,Data Engineer,US,,US,M,85000
1220,2023,SE,FT,Data Engineer,US,,US,M,130000
852,2023,SE,FT,Data Analyst,US,,US,M,185900
2949,2022,SE,FT,Data Engineer,US,,US,M,105000
439,2023,SE,FT,Applied Scientist,US,,US,L,222200
750,2023,SE,FT,Data Engineer,US,,US,M,75000
1672,2023,SE,FT,Research Scientist,US,,US,M,120000
2695,2022,SE,FT,Data Engineer,US,100.0,US,M,132000
1882,2022,MI,FT,Data Scientist,US,,US,M,150000
31,2023,SE,FT,Data Engineer,US,,US,M,253200
1289,2023,SE,FT,Data Analyst,US,,US,M,60000
3312,2022,EX,FT,Analytics Engineer,US,100.0,US,M,175000
1272,2023,SE,FT,Machine Learning Engineer,US,,US,M,153090
585,2023,MI,FT,Data Scientist,GB,,GB,M,109371
2722,2022,SE,FT,Data Scientist Lead,US,100.0,US,L,183000
730,2023,SE,FT,Data Architect,US,100.0,US,M,149040
1275,2023,MI,FT,Data Analyst,US,,US,M,125000
313,2023,SE,FT,Data Analyst,US,100.0,US,M,112000
2980,2022,EX,FT,Analytics Engineer,US,100.0,US,M,200000
2550,2022,SE,FT,Data Engineer,US,,US,M,130000
442,2023,SE,FT,Applied Scientist,US,,US,L,136000
2189,2022,SE,FT,Data Engineer,US,,US,M,135000
711,2023,SE,FT,Data Analyst,US,100.0,US,M,185000
2423,2022,SE,FT,Data Analyst,US,100.0,US,M,127000
907,2023,SE,FT,Data Manager,US,,US,M,140000
2475,2022,SE,FT,Data Analyst,US,,US,M,150000
3491,2022,SE,FT,Lead Machine Learning Engineer,DE,,DE,M,84053
757,2023,SE,FT,Data Analyst,US,,US,M,169000
981,2023,SE,FT,Data Analyst,US,100.0,US,M,165000
3339,2022,MI,FT,Data Analyst,CA,,CA,M,75000
3323,2022,SE,FT,Data Engineer,US,100.0,US,M,160000
3407,2022,MI,FT,Data Scientist,US,100.0,US,M,120000
2249,2022,SE,FT,Data Scientist,ES,,ES,M,47280
3676,2021,SE,FT,Machine Learning Scientist,US,100.0,CA,L,225000
319,2023,SE,FT,Data Scientist,US,,US,M,140000
203,2023,EX,FT,Data Engineer,US,,US,M,220000
1129,2023,SE,FT,Machine Learning Engineer,US,100.0,US,M,200000
2453,2022,SE,FT,Data Engineer,US,,US,M,130000
3650,2021,SE,FT,Machine Learning Engineer,IN,100.0,IN,L,24342
2975,2022,EN,FT,BI Data Analyst,BR,100.0,BR,L,6270
